,no_vehicle_avail_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Two_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,moved_lastyear_%,age_lt18_%,house_2000to2014_%,house_income_gt30_USD_%,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,gini_index,exemplary_%,proficient_%,need_improve_%,unsatis_%,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,dentists_per1000,young_females_%,median_age,lt5years_%,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_society_%,emp_pop_ratio_hisp,less_than_highschool_%,vacant_rentals_%
Stoneham,-0.0023874643874643576,156.1397249056281,-0.03452040548472929,-0.22633519531630714,24532.478632478622,18791.7038712666,1.1735042735042711,0.033795525381555946,-0.005593215776677969,-0.0018446195364228675,-0.008332568869862389,-0.00033492199892959466,-0.0089004745971165,0.013954315220995134,-0.002269258411737793,0.008372230841192908,-0.005939575218088185,0.008263548631299467,-0.020268432594918933,-0.010320675381097176,-0.003630544836318764,-2.4576286555333397e-05,0.003889246877951655,-0.004109325906533568,-0.007372258247443822,0.0015303372408447813,-0.006005470934153469,0.004500040837644896,-0.006732147134971797,-0.003947132481917217,0.0017274842010003694,0.0015209458007231606,-0.003550458235393808,-0.022056980056980317,-0.08496866096866096,0.03910416238059088,5848.4429845645,0.01619140033146088,0.0230284900284905,-0.014056980056980035,0.03325925925925928,-0.012085470085470031,-0.0019002849002848934,-0.0048205128205128026,-0.03850427350427352,0.016627350427350696,-0.07341957953686673,0.08377880420442152,0.011468229889869962,0.001843809193957021,0.003701456305755345,0.09467190076536124,554473251.7122507,0.004901670893891604,0.7151566951566954,0.05340083976787802,0.004514104097895878,-0.0483877617128938,0.01797216675535935,0.6102478632478634,-0.017238746438746427,0.010735042735042388,-7.387464387464374e-05,0.0053627350427350425,2.763532763532753e-05,-0.003228774928774927,0.004011115818119686,-22.486552706552704,-0.3969422170327695,0.019350427350427246,0.018595441595441686,0.0144188034188035,-0.0009344729344729212,-0.04947863247863235,-0.008056980056980191,-0.028478632478632526,0.00860113960113959,0.043353276353276265,0.005507122507122472,-0.002401709401709397,-0.017529914529914398,0.03360444381395489,-0.003191327252847209,0.017893126604990484,-0.0006856271757253035,-1.3849490426600549e-05,-0.18719567415222452,1.1241127897040624,21.46165738052177,-0.02336610200349516,0.0278178079579651
Stoughton,0.00461253561253564,-778.6902750943736,0.03547959451527072,1.2016752291597916,-30667.52136752137,-34308.296128733404,-1.1264957264957287,-0.1024566572771155,0.08950268835301897,0.002011008609662599,0.00420150962717342,-0.00033492199892959466,0.009107909346485478,-0.00814947826548882,-0.02467982250801079,-0.005398974318149723,0.01055212474321307,-8.087937536189332e-05,0.002363972962787391,0.006968165257559457,0.007198413723644614,0.006054086850363391,0.015253079684083015,-0.0024014430686184803,-0.011943386234336837,-0.0031203557700305203,0.00878164582490016,0.010415136666177136,0.001932705597929886,-0.0034096193857207717,0.0005942572644446953,0.00021546277200253376,-0.0038808251894516532,-0.0080569800569803,-0.03196866096866097,0.008342352507028056,-456.55701543550094,-0.03980859966853911,0.0010284900284907028,0.012943019943019954,0.03325925925925928,-0.0030854700854700307,-0.0029002849002848943,-0.0028205128205128025,-0.024504273504273512,0.017627350427350696,-0.11341957953686672,0.11677880420442155,0.007468229889869962,-0.0011561908060429788,0.006701456305755346,0.0346719007653612,494268426.7122507,-0.0016983291061083948,0.03515669515669528,-0.009443928736900094,0.004168695834439018,-0.006111303113862932,-0.0009573467787763537,0.5162478632478633,-0.03723874643874643,-0.004264957264957625,9.612535612535622e-05,-0.003077264957264957,-0.0011723646723646724,-0.004128774928774928,0.07423384703811968,-3.6335527065527113,-0.3969422170327695,-0.019649572649572733,0.04259544159544168,-0.006581196581196505,0.022065527065527085,-0.0394786324786324,-0.047056980056980224,0.033521367521367466,-0.027398860398860414,0.03335327635327627,0.016507122507122468,-0.0104017094017094,0.0014700854700855914,-0.02239555618604516,-0.02719132725284723,-0.018106873395009517,0.005314372824274688,-1.582620042660055e-05,-0.19721178914606408,-0.12925948051330893,2.66165738052176,0.014976257954830171,-0.02700675344554367
Stow,-0.013387464387464356,-782.3991471774008,-0.00452040548472929,-0.22633519531630714,93332.47863247864,84691.7038712666,1.6735042735042711,-0.03233333171021924,-0.02081229498063214,-0.0018446195364228675,0.0042636425407351864,-0.00033492199892959466,-0.0005610721845375633,0.06565331381974321,0.021814133211850384,-0.007562210092632234,-0.004970767538264868,-0.0069924627153814395,-0.02058560705152292,-0.01314226894846153,-0.012778366613685851,-0.004147307511075976,-0.03263043198659103,-0.0008205479773578116,-0.01782649554525038,-0.02251308992958248,-0.0249093334133241,-0.01778161009549353,-0.0063902934097580825,-0.007699063622945687,-0.002576201519591112,0.0015209458007231606,0.003814287364986138,0.0529430199430197,0.11903133903133906,0.0244337495236632,66534.44298456449,-0.0878085996685391,0.04402849002849063,0.0059430199430199615,-0.014740740740740712,-0.018085470085470037,-0.003900284900284894,-0.0048205128205128026,-0.0025042735042735127,0.02192735042735072,1.171253136656203,0.5805997365479298,0.7542045571068487,0.7458376135088466,-0.016029287104970348,-0.0367980239421023,-2041725032.2877493,0.00030167089389160524,-1.5048433048433048,0.04280436706809673,0.01722367088366783,0.03658288214639791,-0.00205203141444682,-0.30775213675213664,-0.035438746438746435,-0.013264957264957631,0.00026612535612535634,-0.002337264957264957,-0.0008723646723646722,-0.0012287749287749278,-0.02228067007188032,9.31644729344729,-0.01894221703276949,0.11035042735042727,0.014595441595441684,-0.03358119658119652,-0.02193447293447292,-0.06847863247863242,-0.047056980056980224,0.013521367521367456,-0.023398860398860424,0.01735327635327627,0.06350712250712247,0.0245982905982906,-0.0475299145299144,-0.1904460225411091,0.07572477076356954,0.018378748720344174,-0.004172278175535961,0.00047119002824184356,-0.2256294646593252,1.6592876786992512,36.56165738052177,-0.05027855234207243,0.0278178079579651
Sturbridge,-0.02038746438746436,-1191.6402750943746,0.1754795945152707,-0.22633519531630714,-60867.521367521374,-68708.2961287334,1.7735042735042712,-0.0017166047096095485,-0.01790000054128562,-0.0018446195364228675,-0.01046544769435303,-0.00033492199892959466,-0.011898190164848029,0.029232148983610262,-0.035537002282558884,0.017015486185876026,0.0013508172237763243,-0.009934232126063026,-0.012074197155009837,-1.6600594245290423e-05,-0.009993642319345323,0.024688982560254133,-0.005019736978066888,-0.004109325906533568,-0.02446159484852237,-0.010776031340794237,-0.006992341857565788,0.0070672587034445395,0.0009734682906682671,-0.007699063622945687,0.002123826127630342,0.0015209458007231606,0.0311087648912535,0.04794301994301969,0.135031339031339,-0.052725677910484166,3677.442984564499,0.0371914003314609,0.03302849002849051,0.02694301994301997,-0.040740740740740716,-0.02408547008547003,-0.003900284900284894,-0.0048205128205128026,0.04049572649572648,-0.02607264957264926,-0.01941957953686671,0.055778804204421495,0.03746822988986996,0.001843809193957021,0.0008801954053690025,0.042642122302426484,-2062938030.2877493,-0.005298329106108394,-0.4348433048433047,0.0388681716529061,0.013073234089463705,0.023935184376085744,-0.011767795948912148,0.08024786324786343,-0.04203874643874643,-0.005264957264957626,0.00016612535612535632,0.00010273504273504345,-0.002272364672364673,0.0004712250712250731,0.03392653802811968,10.63344729344729,0.04905778296723051,-0.08464957264957274,0.02559544159544169,0.0164188034188035,0.039065527065527066,0.003521367521367585,-0.06105698005698024,0.004521367521367475,0.0516011396011396,-0.021646723646723737,0.03550712250712247,-0.0094017094017094,0.0014700854700855914,0.002604443813956081,0.05280867274715284,-0.055106873395009526,-0.003685627175725306,-2.130397042660055e-05,-0.1276045518641165,-4.339600694100209,23.96165738052177,-0.018497065663432344,0.0278178079579651
Sudbury,-0.01738746438746436,80.27972490562752,-0.07452040548472927,-0.22633519531630714,219832.47863247863,343882.9557631816,1.473504273504271,-0.09129111575893634,-0.015604590698638137,-0.0009260481850423088,0.04713262683369845,-0.00033492199892959466,-0.0032847685896695497,0.05830437423677076,0.01681201198307461,-0.01372186664327115,-0.0152026240478794,-0.004616453684085212,-0.015318823185791568,-0.025888071927427942,-0.007131464687317461,-0.006624399302961936,-0.017659428885332368,-0.004109325906533568,-0.04114613990031701,-0.013621483400954586,-0.022757045347971856,-0.020066182777403442,-0.01187278229399125,-0.006253512707430108,-0.002576201519591112,0.0015209458007231606,0.027455288342909487,0.09394301994301968,0.021031339031339042,-0.024159028701325247,2617.442984564499,0.047191400331460916,0.008028490028490598,-0.03405698005698003,-0.008740740740740716,-0.018085470085470037,-0.0019002849002848934,-0.0068205128205128035,0.028495726495726487,-0.03317264957264926,-0.025419579536866715,0.057778804204421615,0.03746822988986996,-0.0021561908060429786,0.011701456305755349,0.14167190076536107,1272432591.7122507,0.008101670893891605,0.525156695156695,0.019536331450348624,0.02233913311471469,0.07600979773752639,0.0005949864146426037,0.9202478632478636,0.005161253561253562,-0.006264957264957628,7.612535612535628e-05,0.00023273504273504247,-0.0006723646723646722,0.011571225071225077,-0.0020574599818803177,5.847447293447289,-0.3429422170327695,0.02235042735042725,0.02459544159544169,-0.0155811965811965,-0.004934472934472911,-0.026478632478632413,0.1639430199430198,-0.057478632478632524,-0.07839886039886043,-0.006646723646723736,-0.017492877492877527,-0.0274017094017094,0.023470085470085583,0.09860444381395617,0.10880867274715288,0.0008931266049904686,-0.009685627175725313,3.208210957339942e-05,-0.1788784408532278,1.2196189349488242,5.861657380521763,-0.049120547300004584,0.0278178079579651
Sunderland,0.02461253561253564,-1739.3985191867105,-0.11452040548472928,-0.22633519531630714,-38367.521367521374,-43708.29612873341,2.3735042735042717,-0.035114938655542494,0.004969965086532937,0.0006374543742224716,0.05308451975500063,0.012351233544368805,0.010149587027952631,0.03997472042023285,0.10286703366690468,-0.04660073881488233,-0.00618835007499377,0.02501479672826806,0.008159177276560292,0.00751244713199803,-0.01245701311177702,-0.026051870351981345,0.047548151701974864,-0.004109325906533568,0.016578670024081598,-0.011661266711021523,-0.017298918892290627,-0.012142295272283568,-0.008440543219922263,0.007955288286885244,0.013704324466633055,0.0015209458007231606,-0.19962426125939212,-0.05505698005698032,-0.008968660968660959,0.09684111592416814,-13908.557015435501,-0.09980859966853912,-0.051971509971509455,0.06294301994301997,0.11825925925925927,-0.01108547008547003,-0.003900284900284894,-0.0038205128205128025,-0.04750427350427351,-0.08437264957264927,0.07058042046313329,-0.034221195795578474,0.03746822988986996,0.001843809193957021,-0.00019345816902158024,-0.07180419328624921,-2938408623.287749,-0.0009983291061083958,0.3951566951566952,-0.02775408110920721,0.001556206686047834,0.13279161518230825,-0.022111860914346908,-0.18175213675213656,0.1980612535612536,-0.1662649572649576,-0.00011387464387464372,-0.005207264957264957,-0.002272364672364673,0.0012712250712250716,-0.051516161961880316,10.53444729344729,0.6030577829672306,0.06535042735042723,-0.14240455840455832,0.16441880341880352,-0.027934472934472925,-0.05947863247863239,0.13094301994301974,-0.05047863247863252,0.08360113960113957,-0.08264672364672374,-0.05949287749287752,-0.0384017094017094,0.016470085470085605,0.01460444381395476,-0.00819132725284799,0.017893126604990484,0.021314372824274692,-2.875317042660055e-05,0.04287394031373781,1.80837068735294,10.961657380521775,0.013434476117962106,0.0278178079579651
Sutton,-0.0023874643874643576,-2355.370275094374,0.12547959451527071,-0.22633519531630714,-18167.52136752137,-211618.42797939535,1.2735042735042712,-0.019023892554815847,0.0064742846658075726,-0.0018446195364228675,-0.019364106835515045,0.0010633785281221426,-0.002737423300628709,0.007955473571681124,-0.04187229963482242,0.02148662605997564,-0.002700650724391889,0.007660559698557716,-0.002952238799089665,-0.013586425629890429,-0.01248337661875983,0.01922899675177049,-0.0019109776368126247,-0.004109325906533568,-0.003927296953175917,-0.009342284337258424,-0.01201927730970203,-0.0027319492662743125,0.005631503314818214,-0.007699063622945687,-0.002576201519591112,0.0015209458007231606,0.05628119869806618,0.04794301994301969,0.013031339031339031,-0.04102513546719963,-2728.557015435501,0.14919140033146092,0.05602849002849064,-0.0030569800569800326,-0.039740740740740715,-0.01108547008547003,-0.003900284900284894,0.0071794871794871986,-0.008504273504273513,0.06912735042735074,-0.11741957953686673,0.14677880420442158,0.02946822988986996,0.001843809193957021,0.002701456305755346,0.06967190076536123,-1898183009.2877493,0.0028016708938916053,-1.3948433048433049,-0.022784691198568505,0.01863811859578468,0.04016038841186712,-0.018064144136449314,-0.3437521367521366,0.02596125356125357,-0.017264957264957637,2.612535612535625e-05,-0.0019272649572649567,-0.002272364672364673,-0.002528774928774927,-0.04050051975188032,10.35744729344729,-0.010942217032769486,0.03635042735042726,-0.05640455840455831,0.05241880341880351,-0.014934472934472918,-0.017478632478632402,-0.07305698005698019,0.030521367521367467,0.00860113960113959,0.08035327635327627,0.0015071225071224686,-0.0384017094017094,-0.00952991452991439,0.03260444381395455,-0.004191327252847543,-0.005106873395009537,-0.013685627175725315,-2.990428042660055e-05,-0.12535047075398675,-0.2821980606629122,16.561657380521766,-0.032399696343625564,0.0278178079579651
Swampscott,-0.01438746438746436,487.30972490562635,-0.00452040548472929,-0.22633519531630714,62632.47863247863,-147708.2961287334,0.6735042735042711,0.015307496654241137,-0.015546638950744531,-0.0018446195364228675,-0.020654249254875086,-0.00033492199892959466,-0.006293509766716335,0.01136788505984168,0.014377805587191287,0.013125680842508848,-0.002691470182670939,0.002206874432885812,-0.014143701770081988,-0.016130279174680115,-0.011337950232931718,0.008357613596142635,-0.017577653606305046,-0.004109325906533568,-0.015234061267240891,-0.01569071915573857,-0.010039934688370292,-0.009547587352997744,-0.004193845917089444,0.001096978158252773,0.0014553176301248488,0.0015209458007231606,-0.026617505697548657,0.03394301994301968,-0.08896866096866096,-0.04141483838084462,4767.442984564499,-0.059808599668539124,-0.06797150997150936,-0.009056980056980038,0.08025925925925928,-0.01108547008547003,-0.0029002849002848943,-0.0028205128205128025,0.005495726495726494,-0.04277264957264931,-0.1444195795368667,0.1717788042044215,0.028468229889869964,0.001843809193957021,0.011701456305755349,0.10067190076536114,-441163120.2877493,0.003501670893891607,-1.2848433048433048,0.003087532539941457,0.01176013536979825,0.0219095465274628,-0.006573345789308294,0.9122478632478634,-0.015138746438746424,0.0027350427350423807,0.00014612535612535624,0.008332735042735046,-0.0008723646723646722,0.00017122507122507326,0.005988150858119698,-32.52855270655271,-0.3969422170327695,-0.029649572649572745,-0.006404558404558308,-0.010581196581196509,0.022065527065527085,0.024521367521367604,-0.1280569800569802,0.014521367521367456,-0.022398860398860423,-0.016646723646723732,0.013507122507122464,0.011598290598290602,0.12747008547008562,0.03460444381395433,0.018808672747153917,-0.005106873395009537,0.0023143728242746987,-5.593420426600549e-06,-0.16358795963664938,1.8068603169393755,15.461657380521775,-0.0148092269539696,-0.08853439329989655
Swansea,-0.015387464387464356,-2789.7102750943736,-0.14452040548472928,-0.22633519531630714,-62867.521367521374,-79108.2961287334,0.9735042735042708,0.06700990301655307,-0.02039726285898016,-0.0018446195364228675,-0.021697969567673888,-0.00033492199892959466,-0.005133030157894921,-0.042064792467418614,-0.015639620101365187,0.0005619235689125894,0.02226007054624895,0.005374338788632492,0.01528142961115056,0.0019994769962581524,-0.005435222824102422,-0.0011494916853572734,0.011555505599690123,-0.004109325906533568,0.0033989952922991173,-0.009974547948672505,0.02949088724464045,0.013592392224167058,0.017198892375495378,-0.004022593034710394,-0.002576201519591112,-0.005512302281118271,0.019599400496255248,-0.010056980056980304,-0.013968660968660965,-0.015440023424386606,-5314.557015435501,0.0681914003314609,0.1190284900284906,-0.014056980056980035,-0.03174074074074072,-0.02808547008547003,-0.003900284900284894,-0.007820512820512802,-0.04750427350427351,0.0428273504273507,-0.10241957953686673,0.11677880420442155,0.015468229889869962,0.001843809193957021,0.010701456305755344,0.00467190076536117,-1164660473.2877493,-0.0032983291061083955,0.4351566951566952,0.007263509010634578,0.012323732333053616,-0.0034726605722982533,-0.01989024060011053,0.0462478632478634,-0.003338746438746432,0.017735042735042394,-0.00018387464387464376,0.0047027350427350425,-0.002272364672364673,-0.005028774928774927,-0.0015317820818803176,6.131447293447289,-0.19594221703276948,0.0063504273504272355,0.004595441595441674,0.00341880341880349,-0.005934472934472926,-0.008478632478632397,0.058943019943019766,-0.038478632478632535,-0.015398860398860416,-0.003646723646723735,0.007507122507122473,0.0095982905982906,-0.0185299145299144,-0.02139555618604572,-0.032191327252847124,-0.04610687339500952,-0.011685627175725313,-2.712716042660055e-05,-0.1710614807327315,0.8471452969199433,0.8616573805217627,0.0306080009884712,0.0278178079579651
Taunton,0.011612535612535644,-2526.810275094373,0.13547959451527072,0.11095089429528138,-62067.521367521374,-59608.29612873341,-0.9264957264957284,-0.05431605108963089,0.03040232713802038,-0.0015960929440774867,-0.017449406856669153,-0.00033492199892959466,0.002667998577414789,-0.019027868649115463,-0.04201738267927424,-0.006831609148922614,0.0046770458658163296,0.00725276223141575,-0.000796820486164633,0.005431982573011758,-0.0011407170167089529,0.005448303669639179,0.02698039815624897,-0.002459309611200223,0.001092891301441988,0.011426038352015444,0.016990702424087387,0.014207854700542328,0.009462430948692693,0.0009661363950132758,0.0017788471940981079,0.00035361315581677183,-0.02211106326557413,0.016943019943019694,-0.051968660968660964,0.01667998229859774,165.44298456449906,-0.026808599668539046,0.08102849002849066,0.01494301994301997,-0.022740740740740718,-0.01608547008547003,-0.0019002849002848934,0.0011794871794871974,-0.04050427350427351,-0.01677264957264929,-0.07441957953686673,0.08977880420442164,0.01946822988986996,-0.0011561908060429788,-0.0012985436942446538,-0.0923280992346388,1677883261.7122507,-0.0020983291061083924,1.315156695156695,0.017164434954264923,-0.00013993688073998808,0.014968172093878462,-0.02178084161941879,-0.04375213675213663,-0.02283874643874644,-0.02826495726495765,7.612535612535628e-05,-0.00022726495726495697,-0.0004723646723646725,-0.004928774928774927,0.03054463438811968,1.1594472934472897,-0.3389422170327695,-0.033649572649572634,0.006595441595441703,0.011418803418803495,6.552706552707954e-05,0.015521367521367596,-0.012056980056980192,-0.026478632478632552,-0.004398860398860421,0.0013532763532762698,0.014507122507122482,-0.000401709401709402,0.026470085470085586,-0.08739555618604555,-0.09819132725284783,0.01389312660499048,-0.030685627175725306,-1.4869920426600556e-05,-0.21516015030472505,-0.27684594985647504,-13.338342619478233,0.06863841625828979,-0.029024297305192806
Templeton,-0.004387464387464356,-3431.607572757599,0.6554795945152707,-0.22633519531630714,-88867.52136752136,15979.932379059932,0.3735042735042713,0.08901633547573162,-0.020828289839503755,0.0002910588555369311,-0.01131552791855745,-0.00033492199892959466,-0.01274065014799883,-0.036016692646987716,-0.007584403928977356,0.01921507013425116,-0.0034691335331742245,0.0062736108855390715,-0.0022547705616156183,-0.013352967860238436,0.020621171221029324,-0.018525344476429062,0.01874734684862453,0.00041102698234862437,0.0009808069924818613,0.021937046811092403,0.019365363964514576,-0.006979544795853134,0.030009904343344686,-0.007699063622945687,-0.002576201519591112,0.0015209458007231606,-0.012751120043106592,-0.016056980056980308,0.06703133903133905,0.02604380692081701,-10592.557015435501,-0.011808599668539088,0.11802849002849057,0.05294301994301996,-0.04174074074074072,-0.02308547008547003,-0.003900284900284894,-0.008820512820512803,-0.04150427350427351,0.028427350427350725,0.8248026150866288,-1.5182006107627195,-0.2745918600495673,-0.30139685897497465,0.006214369841032632,-0.13011232949617035,-2665398626.287749,0.004901670893891604,0.9651566951566954,0.004060725680950811,-0.0038198877962921647,-0.01950427655690481,-0.010486724961677523,-0.4537521367521366,-0.030538746438746437,0.0007350427350423794,4.612535612535631e-05,-0.002747264957264957,-0.0010723646723646725,-0.005728774928774928,-0.051516161961880316,10.61044729344729,0.0930577829672305,-0.01664957264957273,0.039595441595441684,0.026418803418803486,-0.024934472934472915,-0.024478632478632408,0.1089430199430198,0.038521367521367485,-0.040398860398860426,-0.003646723646723735,-0.04449287749287753,-0.0224017094017094,-0.0365299145299144,-0.006910820946381513,-0.07320411924833614,-0.06211014142689737,-0.055183512352938016,-0.0005514716369341914,1.0616636273484543,0.5766189889824329,36.56165738052177,0.012414244124134909,0.0278178079579651
Tewksbury,-0.01438746438746436,832.6697249056268,0.2654795945152707,-0.22633519531630714,-5767.5213675213745,70591.7038712666,0.4735042735042709,0.03396220782746173,-0.0110913955653836,-0.0015457552208221505,0.0026609427324995327,-0.00033492199892959466,-0.00553469942740376,0.02508140258662973,-0.036559766923647,0.0006634634447286805,-0.004333919998356542,0.0035845941417373475,0.006497304472555018,-0.01486143280871686,-0.0031886713781394994,0.009535987806189472,0.025781282782733103,-0.003059099897896509,-0.0016050881042439305,0.006093066115198356,0.004449747789392507,-0.005088505748237789,0.00239646590553645,-0.0028577045843012697,-0.002576201519591112,0.0010886816008441943,0.0226406558650588,-0.004056980056980297,0.01803133903133904,-0.0332893011894016,-4786.557015435501,-0.009808599668539086,0.06202849002849065,-0.011056980056980031,-0.014740740740740712,-0.01908547008547003,-0.0029002849002848943,-0.0058205128205128034,-0.019504273504273514,0.02752735042735072,-0.15341957953686672,0.1767788042044215,0.02746822988986996,-0.0011561908060429788,0.008701456305755346,0.02767190076536119,1256458096.7122507,-0.0012983291061083935,2.235156695156696,-0.008073634795984018,0.010034542420809478,0.008209266354049699,-0.0157756121997953,0.21924786324786333,-0.008338746438746436,-0.0022649572649576233,3.612535612535617e-05,-0.001557264957264957,0.002727635327635328,-0.004928774928774927,0.0864473618381197,-0.8675527065527096,-0.3969422170327695,-0.09064957264957274,0.0635954415954417,0.027418803418803508,6.552706552707954e-05,0.0005213675213675828,-0.07105698005698019,-0.002478632478632531,0.0026011396011395853,0.006353276353276274,-0.009492877492877529,-0.0224017094017094,0.0954700854700856,-0.002395556186045589,-0.01019132725284777,-0.006106873395009539,-0.00768562717572531,-2.498130426600552e-06,-0.19970490358010906,-1.3693865250725326,18.561657380521766,-0.013481026432266141,0.0278178079579651
Tisbury,0.05761253561253564,7733.449724905626,-0.11452040548472928,-0.22633519531630714,84932.47863247863,36691.7038712666,-1.0264957264957288,-0.0010717702511405802,0.0409648289605661,-0.0018446195364228675,-0.02273286915238198,-0.00033492199892959466,0.0070831383982566795,-0.04734824520115022,0.013970148481186469,-0.02044291207280936,0.021820748453771226,-0.017269893744055676,0.01172288402137265,0.02418107478581481,-0.027822924597828147,0.04408263829101286,-0.00913518176927279,0.002184998168219307,0.04776938161041567,-0.02251308992958248,-0.008980390838588755,-0.017448196017371718,0.059272593296687826,0.004783599345154171,0.01961519931258641,0.0015209458007231606,0.022383190766939717,-0.023056980056980286,0.04403133903133903,-0.06467054298552471,-4394.557015435501,-0.04680859966853912,-0.1409715099715093,-0.036056980056980034,0.01825925925925928,0.034914529914529965,0.02009971509971511,0.05917948717948721,0.008495726495726483,-0.11257264957264927,-0.012419579536866732,0.04877880420442149,0.03746822988986996,0.001843809193957021,-0.010282922105368157,-0.1082589898271038,-549317921.2877493,-0.0006983291061083938,-1.2548433048433048,-0.01736960157043883,-0.020095895834525312,-0.02279785867474765,-0.02834023793915912,1.280247863247863,-0.021038746438746425,-0.02126495726495764,0.00022612535612535634,0.0021927350427350433,0.010027635327635329,-0.0020287749287749273,0.02281485884811969,7.085447293447293,0.6030577829672306,-0.10564957264957277,-0.1344045584045583,-0.02658119658119649,-0.008934472934472916,0.2755213675213676,-0.0920569800569802,-0.14847863247863252,0.16860113960113954,0.018353276353276268,-0.026492877492877532,-0.0384017094017094,0.1184700854700856,0.10260444381395484,0.0748086727471522,-0.018106873395009517,0.04331437282427469,-2.502066042660055e-05,0.011826080442718713,0.12625163581916274,-63.43834261947824,-0.0051597991440509436,0.0278178079579651
Tolland,-0.02138746438746436,-1079.8690313298882,-0.13452040548472927,-0.22633519531630714,-35467.521367521374,-283747.46739844873,2.7735042735042708,0.08286017931957547,-0.017950914977204267,-0.00034311803492136604,-0.017884408356784624,-0.00033492199892959466,0.002274364867016185,0.032426763681770776,-0.037758558452906314,0.016836199508551856,0.016987506977895417,0.008781394136885199,-0.014061438125063094,0.032293445929798804,-0.020571255148789158,-0.024594415288289758,-0.05351557557498548,-0.001741027008266215,0.023516205968229374,0.0177479913409625,0.027935111328926232,0.011781963381885686,-0.00782015423042792,-0.007699063622945687,-0.002576201519591112,0.0015209458007231606,0.05725506704850763,-0.07805698005698031,-0.003968660968660971,0.11377946377404008,-6947.5570154355,0.1461914003314609,0.026028490028490614,-0.014056980056980035,-0.030740740740740718,-0.014085470085470031,-0.003900284900284894,0.0181794871794872,0.003495726495726492,0.0781273504273507,0.0535804204631333,-0.060221195795578386,0.00046822988986995606,-0.004156190806042979,-0.0002985436942446532,0.009671900765361173,-3102122328.287749,0.00432812291272908,-1.5048433048433048,-0.06723836797463831,-0.0010790816635261047,-0.030593396440264736,-0.044216419872353314,-0.4537521367521366,-0.06113874643874642,0.0227350427350424,-0.0002538746438746438,-0.005207264957264957,-0.002272364672364673,-0.006928774928774927,-0.051516161961880316,12.96944729344729,0.6030577829672306,0.2383504273504273,0.006595441595441703,-0.019581196581196503,-0.023934472934472917,-0.2014786324786324,0.1719430199430198,-0.09147863247863254,0.0216011396011396,-0.03764672364672374,-0.05949287749287752,-0.0154017094017094,0.0104700854700856,-0.04539555618604485,-0.060191327252847586,-0.014106873395009515,0.005314372824274688,-4.000030042660055e-05,1.268589451743535,1.3627904246292235,-34.83834261947823,0.010863782030558496,0.0278178079579651
