index,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Arlington,0.042,-0.052000000000000005,14594.15,0.45,0.0,284900,286700.0,-3.6,0.6810868787987129,0.012848587772613516,0.002435645334286736,0.0932248838040758,0.0,0.007351626742938862,0.015239542366821594,0.02779764032892385,0.716,0.6890000000000001,0.17873052871804898,0.1569040642239015,0.17367119965254085,0.046928520242245864,0.00703765645650819,0.009664615778983598,0.0378801047981639,0.008756531074918025,0.01751306214983605,0.05967413769573765,0.07134951246229501,0.0,0.014140176106163919,0.0043782655374590106,0.012129417118590152,0.009015983847508187,0.004702581503196717,0.7465650493774152,0.2393731215113783,0.012398024903392016,0.0016638042078145124,-0.0,0.6752547372184483,-0.12455309259921345,-0.0060111635895234005,-0.010787891799055387,0.215,0.489,0.471,0.035,-0.038,-0.1091133533705453,103594.0,31481.0,-0.253,0.665,0.06,0.204,0.027000000000000003,0.033,0.006,0.066,55104,-0.046,-0.4339,-0.033,0.0,0.981,-0.017,-0.002,610.0,602.0,-0.005,0.8220000000000001,597938144,,0.0,0.11558050098742335,0.9886932427601,0.14472857574981968,0.07913535146706377,-0.02234537003932785,0.0446907400786557,0.0446907400786557,0.0,0.0679,0.11172685019663924,0.011,0.416,0.0006799999999999999,-0.003943813,0.0005099999999999999,-0.00041,0.01654,0.00657,0.0043,0.0315,0.043450420780000006,0.024469447489999997,0.00251555068,-83.19200000000002,0.0,0.466,0.181,0.091,0.081,0.18,0.341,0.23,0.077,0.086,0.057,0.04,0.168,5.112,5.075,0.155,0.259,0.075,-0.141,0.00015705678999999994,0.0446907400786557,-4.15623882731498,-11.10564890954594,-0.7597425813371469,68.3,74.8,0.011032827500774231,0.096314648497987,0.12856147414060082,0.7640910498606379,-0.05493387589013225,0.4680260176861799,0.5319739823138201,-7.8722738648552015,-23.72854844476225,-7.9482481229889155,-2.484805148373257,-1.8300858062209509,-13.4474436896675,-37.81060064354665,-3.8836253128351808,0.2269,-0.1736,-0.527,-0.071,0.038,-0.114,,-0.0,3.367003367,-1.427664975,-0.0,0.012781551662495531,-0.0,-0.00239095459420808,-0.00020110833035395063,-0.8267786914551305,-0.0075646340000000015,-0.002813982,0.8715,-0.06703611011798355,-0.027533039649999997,0.0,0.0,-75.6,-707.4843,-103.0,-99.0,-80.0,-85.0,-28.0
Ashburnham,0.022,-0.048,,0.0,0.0,132200,143300.0,-6.4,0.7249597423510467,0.01352657004830918,0.0,0.0014492753623188404,0.0,0.0038647342995169077,0.010144927536231885,0.012077294685990338,0.721,0.675,0.14456969046341028,0.04604282221029403,0.1114093159181726,0.02433351225621757,0.03077473608874575,0.0116896284368104,0.04246436452555615,0.03339893839088686,0.02433351225621757,0.1142720820659629,0.059640961412297966,0.004055585376036262,0.04246436452555615,0.030536172243096564,0.02671915071270949,0.001669946919544343,0.005248404604282221,0.6778656126482213,0.3221343873517787,0.0,0.0,-0.0,0.8355877616747182,-0.09146537842190017,-0.033102766798418976,-0.0533596837944664,0.268,0.159,0.68,0.155,-0.005,-0.22430830039525693,85064.0,47212.0,-0.272,0.904,0.094,0.004,0.029,0.005,0.0,0.057,33886,-0.046,-0.3743,-0.0,0.202,0.777,-0.021,-0.0,549.0,547.0,-0.0,0.857,298845721,-0.005600000000000001,0.41,0.11384152457372115,0.9813204508856684,0.2770925834566683,0.05081401085347805,,,,0.48,0.1117,0.1610305958132045,0.016,0.424,0.00045,-0.0007608200500000001,5e-05,-0.00013000000000000002,0.0032500000000000003,0.0032500000000000003,0.0,0.0016,0.03261046796,0.03587151476,0.0016305234,-1.585,0.901,0.403,0.133,0.139,0.097,0.229,0.195,0.358,0.08800000000000001,0.193,0.0,0.0,0.166,4.924,4.9,0.278,0.495,0.25,-0.104,6.2485900000000025e-06,0.1610305958132045,-4.669887278582932,-16.908212560386474,-1.1272141706924317,68.8,36.0,0.02564102564102564,0.2618401206636501,0.3378582202111614,0.3746606334841629,-0.0,0.4364383561643835,0.5635616438356165,-51.465378421900155,-190.901771336554,-86.21578099838969,,,-79.71014492753623,-167.8582930756844,,0.2191,-0.2813,-0.573,-0.07200000000000001,0.031,-0.092,-0.083,-0.013,0.0,,-0.0,0.007729468599033815,-0.023349436392914653,-0.0028985507246376808,-0.0,-0.8051529790660226,-0.006834026,-0.0026295940000000003,0.8387,-0.0,-0.06325110688999999,0.010950080515297906,0.005152979066022544,-81.9,-569.5142,-77.0,-94.0,-75.0,-55.0,-0.0
Ashby,0.003,-0.079,,0.05,0.0,147500,181300.0,-6.2,0.8192657671791653,0.009413241292751805,0.0009413241292751805,0.007844367743959836,0.0,0.0,0.007530593034201444,0.016002510197678066,0.6829999999999999,0.638,0.1150835142374045,0.06147623623792976,0.08262406150377759,0.05508270766918506,0.02704954394468909,0.02311506482546159,0.02262325493555815,0.03196764284372347,0.03000040328410972,0.03983660108217848,0.10032921754030136,0.008360768128358445,0.10426369665952888,0.021639635155751274,0.06295166590764006,0.04475469998121286,0.013770676917296266,0.6681735985533453,0.31374321880651,0.0054249547920434,0.0,-0.012658227848101266,0.8672732977721995,-0.05020395356134296,-0.0433996383363472,-0.012658227848101266,0.192,0.234,0.64,0.127,-0.118,-0.10488245931283906,95833.0,18173.0,-0.234,0.923,0.027000000000000003,0.008,0.015,0.0,0.003,0.051,36900,-0.057,-0.3445,-0.0,,,,,,,,,242227414,-0.0132,0.49,0.04206241519674357,0.9742704737998116,0.1785028790786948,0.05726167626359565,,,,0.163,0.1355,0.0,0.0,0.448,0.0005,-0.00117031399,7e-05,-0.00035000000000000005,0.0,0.0,0.0,0.0,0.0,0.01271051795,0.0,-1.297,0.882,0.551,0.111,0.155,0.021,0.163,0.44,0.201,0.168,0.044,0.027000000000000003,0.015,0.106,,,,,,,,,,,,63.8,25.5,0.07497360084477296,0.34213305174234426,0.2866948257655755,0.2961985216473073,-0.0,0.5137120470127327,0.4862879529872674,,-540.4141826168811,-159.11515531848136,,,,-640.8534672105429,,,,,,,,-0.129,-0.093,0.0,,-0.0,0.006589268904926263,-0.03608409162221525,-0.0034515218073423283,-0.0,-0.9413241292751804,-0.007252479000000002,-0.002650499,0.8634999999999999,-0.0,-0.09803921569,0.0034515218073423283,0.001568873548791967,-143.5,-546.8216,-96.0,-91.0,-77.0,-55.0,-223.0
Ashfield,0.032,-0.077,,0.26,0.0,143900,82500.0,-2.1,0.8473091364205256,0.0006257822277847307,0.0,0.006257822277847309,0.0,0.0031289111389236545,0.016270337922403004,0.013141426783479349,0.732,0.7170000000000001,0.12655289125353691,0.008727785603692202,0.15797291942682884,0.07855007043322981,0.030547249612922708,0.0061094499225845394,0.039275035216614906,0.04713004225993789,0.027928913931815045,0.051493935061783985,0.08815063459729124,0.014837235526276743,0.08291396323507592,0.017455571207384404,0.051493935061783985,0.038402256656245685,0.0061094499225845394,0.7988587731811697,0.16833095577746074,0.028530670470756064,0.0042796005706134095,-0.0,0.8548185231539425,-0.07446808510638298,-0.0,-0.008559201141226819,0.156,0.419,0.51,0.067,-0.092,-0.15263908701854492,72422.0,36442.0,-0.235,0.85,0.067,0.011,0.019,0.0,0.009000000000000001,0.111,41408,-0.02,-0.423,-0.004,,,,,,,,,2641690000,-0.0129,0.0,0.1245674740484429,0.9799749687108886,0.13963963963963966,0.04633204633204633,-2.503128911138924,2.503128911138924,2.503128911138924,0.0,0.1162,0.0,0.0,0.486,0.00039,-0.00175561798,0.0001,-0.0007599999999999999,0.0,0.0,0.0,0.025,0.0,0.02287021155,0.00571755289,-0.434,1.0,0.401,0.139,0.156,0.048,0.256,0.325,0.255,0.13,0.087,0.087,0.043,0.07400000000000001,,,,,,,,,,,,71.4,57.1,0.016611295681063124,0.2259136212624585,0.2646733111849391,0.4928017718715394,-0.017543859649122806,0.5226804123711339,0.4773195876288661,-222.9036295369212,-586.6708385481853,,,,-605.3191489361701,-982.7284105131412,,,,,,,,-0.166,-0.114,0.0,,-0.0006257822277847307,0.005632040050062578,-0.10826032540675844,-0.0,-0.04818523153942428,-0.0,-0.006224858000000001,-0.0022184179999999998,0.83,-0.0,-0.1700680272,0.0031289111389236545,0.0006257822277847307,,-548.2456,-98.0,-1.0,-105.0,-35.0,-0.0
Ashland,0.01,-0.032,14469.6,0.45,0.0,209600,450000.0,-3.5,0.6929572610294118,0.029526654411764705,0.0,0.061695772058823525,0.0,0.0035615808823529407,0.011776194852941176,0.035903033088235295,0.7490000000000001,0.721,0.20802844802969733,0.10612558130048136,0.08987211389410134,0.05935702557722116,0.007011299665497267,0.01115434037692747,0.034658129028310364,0.03266628253243045,0.008525103002365995,0.08102831545239456,0.07600886228277719,0.0,0.02844356796116505,0.01577542424736885,0.013066513012972179,0.01768759688341356,0.010357601778575507,0.7814322021228883,0.2121393332336672,0.006428464643444461,0.0,-0.0,0.8421415441176471,-0.1189108455882353,-0.0,-0.012408431753625356,0.23,0.076,0.763,0.14400000000000002,-0.028,-0.15219016295410376,120309.0,36167.0,-0.275,0.87,0.079,0.069,0.014,0.001,0.009000000000000001,0.037000000000000005,52647,-0.033,-0.4044,-0.034,0.174,0.8140000000000001,-0.012,-0.0,581.0,605.0,-0.006999999999999999,0.856,706426349,-0.0142,2.29,0.08374851720047449,0.9829388786764706,0.2022030366180411,0.04876451324799047,-0.1723345588235294,0.1723345588235294,0.1723345588235294,0.0,0.0939,0.057444852941176475,0.006,0.44,0.00058,-0.00202795123,0.00063,-0.0003,0.0029100000000000003,0.0017499999999999998,0.0006,0.0023,0.041212834850000005,0.01707388873,0.00176626435,-13.457,0.015,0.511,0.179,0.066,0.071,0.173,0.331,0.241,0.095,0.063,0.077,0.017,0.175,5.072,5.052,0.165,0.317,0.13,-0.14,3.1493159999999996e-05,0.057444852941176475,-4.021139705882352,-12.350643382352938,-0.6318933823529411,72.5,73.3,0.031256342601989034,0.14806170083214934,0.17190988431093973,0.6487720722549218,-0.0,0.4848398169336384,0.5151601830663616,-21.271829044117645,-71.01332720588233,-18.014705882352946,-3.9579503676470575,,-50.086167279411754,-94.78975183823529,-9.443933823529411,0.2269,-0.215,-0.5660000000000001,-0.064,0.029,-0.101,,-0.0,0.0,-0.932455271,-5.744485294117646e-05,0.011948529411764705,-0.004423253676470588,-0.004423253676470588,-0.00022977941176470585,-0.6893382352941176,-0.007588133,-0.0027838209999999997,0.8449,-0.057444852941176475,-0.029498525069999997,0.00017233455882352942,0.00017233455882352942,-54.2,-751.7335,-96.0,-73.0,-100.0,-114.0,-39.0
Athol,0.02,-0.147,,0.25,0.0,87400,58700.0,-9.4,0.8074637301171124,0.009351511973431221,0.0,0.006292606187729418,0.0,0.01905261317951407,0.013808774689739556,0.03592029365495543,0.612,0.544,0.07952512415558778,0.04498390861326177,0.10089248074688713,0.0621741879761868,0.013977143033406336,0.027151001984433,0.02506246337024584,0.044341281347358034,0.05928236527961998,0.06876111745170012,0.1114958306342988,0.005783645393133656,0.02956085423157202,0.027151001984433,0.10844335112125604,0.021688670224251208,0.02538377700319772,0.7622696210395526,0.2315179126113067,0.00621246634914061,0.0,-0.0,0.7274077958398881,-0.14202062576472646,-0.0428660178090702,-0.04949264858148685,0.195,0.426,0.5,0.068,-0.182,-0.11782977842203354,50417.0,24805.0,-0.293,0.928,0.123,0.011,0.028,0.002,0.012,0.019,27107,-0.16899999999999998,-0.4089,-0.004,0.024,0.929,-0.04,-0.008,531.0,515.0,-0.036000000000000004,0.529,4479425283,-0.0153,0.18,0.0721370604147881,0.9639923090368816,0.16750953775175229,0.029278679797710937,-0.8739730816290858,1.2235623142807202,1.398356930606537,0.471,0.097,0.0,0.0,0.406,0.00042,-0.0030330959399999997,0.0002,-0.00177,0.01548,0.00774,0.0,0.0,0.06025652062000001,0.06800378755,0.00516484462,-3.587,1.0,0.488,0.101,0.15,0.07200000000000001,0.189,0.326,0.185,0.156,0.055,0.096,0.019,0.163,4.973,4.949,0.166,0.446,0.303,-0.157,1.4773610000000001e-05,0.08739730816290857,-14.944939695857368,-31.026044397832546,-3.758084251005069,54.8,41.6,0.11199999999999999,0.3555384615384615,0.3409230769230769,0.19153846153846155,-0.027359781121751026,0.4688192904656319,0.531180709534368,-29.994756161510225,-154.43104352385947,-157.51616850201015,-26.463904911728722,-28.535221115189646,-93.3752840412515,-320.24995630134595,-26.865932529278087,0.198,-0.2476,-0.647,-0.064,0.035,-0.105,-0.098,-0.023,0.0,-0.687994496,-8.739730816290858e-05,0.010050690438734487,-0.014944939695857369,-0.0008739730816290859,-0.0,-1.1361650061178117,-0.007426222,-0.0024616950000000003,0.8173,-0.2621919244887257,-0.28985507250000003,0.003670686942842161,0.0008739730816290859,-158.4,-1377.246,-71.0,-65.0,-115.0,-130.0,-0.0
Attleboro,0.025,-0.092,13659.15,0.31,0.0,147200,87800.0,-6.7,0.7260024162848481,0.02596366454671864,0.0009346007431215664,0.03355444619207185,0.00015956598053295037,0.011329184617839477,0.011329184617839477,0.04057534933552167,0.7020000000000001,0.655,0.1253558695484596,0.05345547352205273,0.08759598102539501,0.04642552192605361,0.02850262553031328,0.015277964112097104,0.04844402287936029,0.01841012076377988,0.023804390552789108,0.0892316628323849,0.10920786192200617,0.0,0.03897794944316345,0.01844492250435413,0.06159908081642795,0.0271453576479174,0.016878844178512743,0.6929916929916929,0.2951912951912952,0.011056511056511056,0.0007605007605007608,-0.0,0.7021131094850578,-0.10456130752923476,-0.005557505557505557,-0.03422253422253422,0.23,0.258,0.639,0.1,-0.123,-0.16415116415116415,70136.0,28958.0,-0.299,0.892,0.065,0.048,0.025,0.006999999999999999,0.006,0.021,33965,-0.131,-0.4207,-0.022,0.105,0.8540000000000001,-0.041,-0.0,555.0,546.0,-0.012,0.619,2068696213,-0.015700000000000002,3.36,0.06198897128731697,0.9740363354532814,0.1951418324095207,0.049816013787321256,-0.06838542022840731,0.06838542022840731,0.09118056030454308,0.43,0.1103,0.18236112060908613,0.018000000000000002,0.394,0.0007099999999999999,-0.0034956252600000003,0.00057,-0.0011,0.02912,0.005920000000000001,0.0014000000000000002,0.0016,0.06396491068,0.1082834559,0.00662493718,-16.26,0.0,0.384,0.157,0.126,0.096,0.237,0.419,0.139,0.113,0.067,0.047,0.05,0.165,5.018,4.975,0.166,0.446,0.303,-0.157,3.6226479999999995e-05,0.02279514007613577,-13.996216006747362,-25.188629784130026,-2.3023091476897126,65.5,63.2,0.08560358890701468,0.24787928221859706,0.3232463295269168,0.34327079934747146,-0.09084194977843428,0.4802154319630688,0.5197845680369312,-6.387198249333242,-27.85794068704552,-15.313775103148007,-3.2688230869178687,-2.9314550137910595,-13.606419111445437,-72.25375549932754,-4.189746745993753,0.251,-0.233,-0.607,-0.07400000000000001,0.033,-0.117,-0.251,-0.226,3.36473755,-1.820126044,-0.0,0.01098725751669744,-0.005972326699947571,-0.0001367708404568146,-0.0002051562606852219,-1.2537327041874673,-0.008168175,-0.0028833720000000004,0.8136,-0.15956598053295035,-0.1277480689,0.0016868403656340473,0.0005470833618272584,-86.2,-472.7424,-97.0,-93.0,-105.0,-111.0,-94.0
Auburn,0.006,-0.046,13463.61,0.21,0.0,135300,57600.0,-5.9,0.8057650206762345,0.015507175869618096,0.0007297494526879105,0.013561177329117005,0.0,0.005533933349549988,0.004864996351252737,0.031926538555096085,0.647,0.608,0.14783027564045118,0.05851198325417046,0.1263258715384911,0.0622127411693915,0.01930395344966649,0.01810370763932453,0.03770772254157652,0.01860381006030035,0.02860585847981667,0.08661773931301131,0.11312316762472956,0.0009001843577564686,0.03850788641513783,0.02170444507035041,0.027405612669474708,0.03130641155308608,0.009201884545955013,0.7843954734961287,0.2142644431209053,0.0013400833829660512,0.0,-0.0,0.8739965945025541,-0.06075164193626855,-0.017272185824895772,-0.035437760571768916,0.185,0.198,0.73,0.07200000000000001,-0.026,-0.1484514592019059,74174.0,37350.0,-0.28800000000000003,0.946,0.046,0.008,0.006999999999999999,0.0,0.003,0.035,38382,-0.06,-0.413,-0.016,0.087,0.89,-0.014,-0.009000000000000001,551.0,540.0,-0.006999999999999999,0.778,809244440,-0.0163,1.87,0.04057823991884352,0.9882631963026028,0.2030186811827292,0.04088828405295064,-0.060812454390659215,0.12162490878131844,0.12162490878131844,0.503,0.1334,0.4256871807346145,0.043,0.442,0.00044,-0.0017618245799999996,0.00016999999999999999,-0.00045,0.02628,0.01956,0.0,0.0012,0.04909782742,0.06935068123,0.00552350558,-10.457,0.047,0.43,0.16,0.13699999999999998,0.064,0.21,0.334,0.183,0.128,0.15,0.061,0.022,0.122,5.032,5.007,0.098,0.287,0.184,-0.142,2.3930860000000002e-05,0.060812454390659215,-8.51374361469229,-35.39284845536365,-3.527122354658234,60.4,60.6,0.03636363636363636,0.2466257668711657,0.25543781372002233,0.4615727830451757,-0.0,0.4903271548668085,0.5096728451331916,-21.083677937241546,-86.27462904402823,-16.340306494770132,-6.823157382631964,-4.6217465336901,-37.61858428606179,-136.438822670883,-15.865969350522985,0.203,-0.2544,-0.585,-0.061,0.04,-0.112,-0.175,-0.08,6.4794816410000005,-1.283304815,-0.00018243736317197763,0.009790805156896131,-0.01307467769399173,-0.0013986864509851614,-0.00024324981756263683,-0.7905619070785698,-0.0077688800000000014,-0.0028717079999999997,0.7675,-0.12162490878131844,-0.01368363437,0.022743857942106545,0.00614205789345658,-113.1,-585.6158,-93.0,-78.0,-81.0,-92.0,-0.0
Avon,0.006999999999999999,-0.085,16722.85,0.69,0.0,160900,,-4.2,0.6405550581915846,0.09489704565801252,0.0,0.07967770814682185,0.0,0.025962399283795883,0.00828111011638317,0.051477170993733216,0.69,0.6609999999999999,0.12020256332812795,0.04943542041100474,0.05451440196008057,0.08464969248459715,0.008464969248459716,0.016252740957042655,0.09751644574225593,0.04503363640180569,0.016252740957042655,0.06907414906743127,0.11681657562874408,0.004063185239260664,0.034537074533715635,0.02031592619630332,0.0446950376318673,0.03758446346316114,0.030473889294454975,0.6874205844980941,0.312579415501906,0.0,0.0,-0.0,0.8272157564905999,-0.06781557743957027,-0.01588310038119441,-0.0216010165184244,0.16899999999999998,0.309,0.6759999999999999,0.015,-0.049,-0.19313850063532398,69709.0,34643.0,-0.326,0.893,0.094,0.07400000000000001,0.006999999999999999,0.0,0.0,0.026,32011,-0.096,-0.3864,-0.024,0.09,0.897,-0.013,-0.0,513.0,497.0,-0.011,0.917,1153576260,-0.018000000000000002,3.56,0.06493506493506493,0.9458370635631156,0.16863368134362233,0.05855651384475715,-0.4476275738585497,0.8952551477170994,0.8952551477170994,1.105,0.0932,0.22381378692927484,0.022,0.453,0.00036,-0.00255126659,0.00047999999999999996,-0.0008300000000000001,0.0022500000000000003,0.0022500000000000003,0.0,0.0,0.1809545352,0.01809545352,0.00226193169,-10.154,0.0,0.448,0.13,0.07400000000000001,0.157,0.191,0.28600000000000003,0.175,0.12,0.142,0.018000000000000002,0.08,0.17800000000000002,5.019,4.955,0.156,0.434,0.295,-0.108,5.62895e-06,0.22381378692927484,,,,63.8,64.3,0.0902621722846442,0.34868913857677897,0.2689138576779026,0.2921348314606741,-0.0,0.5034129692832765,0.4965870307167236,-61.79498657117279,-446.21754700089525,-116.36078782453001,,,-194.2479856759176,-514.3240823634736,-66.38316920322292,0.1736,-0.2234,-0.63,-0.09,0.045,-0.1,-0.154,-0.057,0.0,-1.122838536,-0.0,0.011414503133393015,-0.03357206803939123,-0.003581020590868397,-0.0,-2.0143240823634736,-0.008213956,-0.00279401,0.8262999999999999,-0.22381378692927484,-0.2272727273,0.011638316920322292,0.0038048343777976725,-183.4,-828.5386,-117.0,-47.0,-86.0,-150.0,-146.0
Ayer,0.025,-0.134,,0.13,0.0,160400,162500.0,-4.3,0.7208121827411168,0.047715736040609136,0.0,0.04276649746192893,0.0,0.0,0.023604060913705583,0.02030456852791878,0.746,0.695,0.13128583427674104,0.12087791695577547,0.12489500785158675,0.06902092539166636,0.007303801628747764,0.014607603257495529,0.0372493883066136,0.016068363583245083,0.0217288098455246,0.07687251214257021,0.0894715699521601,0.0,0.02391995033414893,0.03432786765511449,0.047292115546141766,0.016616148705401162,0.002921520651499105,0.7242074927953891,0.26772334293948125,0.008069164265129679,0.0,-0.0,0.6583756345177665,-0.12588832487309645,-0.0046109510086455325,-0.008357348703170028,0.191,0.276,0.526,0.179,-0.232,-0.08789625360230548,78762.0,17667.0,-0.222,0.904,0.075,0.022,0.021,0.003,0.022,0.03,41718,-0.098,-0.3905,-0.015,,,,,,,,,13612314750,-0.0377,0.23,0.11318897637795275,0.9741116751269036,0.1906177306797622,0.07198242439906953,-1.3959390862944163,4.187817258883249,5.203045685279188,0.226,0.0983,0.5076142131979695,0.051,0.425,0.00044,-0.00353233831,0.00025,-0.00065,0.04609,0.00256,0.0051,0.0026,0.16848107829999998,0.211249352,0.014256091240000001,-8.326,0.04,0.515,0.165,0.134,0.026,0.16,0.354,0.212,0.063,0.142,0.029,0.0,0.2,,,,,,,,,-10.152284263959393,-20.0507614213198,-2.6649746192893398,68.4,84.4,0.031564133494169686,0.2698029754724568,0.2814636107760354,0.4171692802573382,-0.0,0.520073664825046,0.47992633517495403,-45.17766497461929,-307.5888324873097,-83.12182741116752,-28.43908629441624,-18.934010152284266,-145.93908629441626,-390.9771573604061,-37.5,0.2008,-0.241,-0.615,-0.092,0.033,-0.121,-0.188,-0.067,0.0,-1.66453265,-0.0,0.012690355329949237,-0.034898477157360414,-0.008756345177664975,-0.0022842639593908627,-3.299492385786801,-0.007745043,-0.003046627,0.8168000000000001,-0.12690355329949238,-0.1054852321,0.005203045685279188,0.00025380710659898484,-164.9,-1164.725,-124.0,-79.0,-100.0,-133.0,-190.0
Barnstable,0.013,-0.091,15762.45,0.14,1.809872856431836,170600,155500.0,-5.2,0.7845572598524954,0.03617483371793132,0.0021718474277182018,0.005452241980000905,0.0030089136238179268,0.009614949549794126,0.013076331387720012,0.03011175964888467,0.629,0.596,0.1271238296180834,0.018979371397145933,0.08916508682379158,0.05113042654391113,0.020383844880534727,0.021636483392746358,0.06304947178131877,0.05128226151508829,0.050371251688025295,0.09220178624733492,0.09808539138045017,0.0029607819379547646,0.08024478226713297,0.0204977211089176,0.018599783969203008,0.035681218226634344,0.013361477463590734,0.7829695015592791,0.20138485120778046,0.007875680532797717,0.007294254453195202,-0.0004757122469475131,0.7395140491380481,-0.10157911406723676,-0.004704265553147629,-0.01839420688197051,0.172,0.094,0.8390000000000001,0.062,-0.134,-0.20978910090385328,66864.0,27851.0,-0.325,0.8909999999999999,0.096,0.013,0.025,0.001,0.008,0.061,39217,-0.103,-0.4711,-0.028,0.197,0.7859999999999999,-0.015,-0.002,566.0,557.0,-0.012,0.7120000000000001,429825014,-0.0278,3.89,0.07061197041022192,0.9495497941269626,0.16980129390018486,0.03634473197781885,-0.02262341070539795,0.06787023211619382,0.06787023211619382,0.13,0.105,0.5203384462241528,0.052000000000000005,0.484,0.00043,-0.0025436606299999998,0.00042,-0.001,0.06592999999999999,0.00897,0.004699999999999999,0.0061,0.1094972067,0.22033519550000005,0.02011173184,-7.557,0.05,0.309,0.139,0.122,0.1,0.33,0.34,0.192,0.114,0.085,0.045,0.062,0.161,4.98,4.967,0.16899999999999998,0.493,0.319,-0.135,0.00011435291000000004,0.1583638749377856,-14.478982851454687,-23.369983258676076,-5.633229265644089,59.4,67.4,0.05641650705206337,0.2932700679087585,0.301236287654536,0.3490771373846422,-0.0010580611030286998,0.4989587017171598,0.5010412982828402,-6.8594181258766564,-29.614044613365913,-21.741097687887425,-3.103931948780598,-6.8775168544409775,-24.16180263336501,-111.37278856160354,-5.28935342292204,0.1859,-0.222,-0.594,-0.078,0.039,-0.117,-0.154,-0.083,4.87012987,-2.444439461,-4.52468214107959e-05,0.00925297497850776,-0.008529025835935025,-0.00020361069634858148,-0.00013574046423238766,-2.2170942491289987,-0.00775092,-0.002700019,0.8339,-0.13574046423238767,-0.08346374544,0.0009275598389213158,0.000429844803402561,-262.7,-680.5561,-125.0,-122.0,-92.0,-86.0,-123.0
