index,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%
West Tisbury,-0.7044576293000001,-0.7714079081,,-0.8117387626000001,-0.3112402768,1.592427221,2.6703735219999998,-1.677731731,1.50865148,-0.3982660107,-0.1543143814,-0.5608494713000001,-0.18597369719999998,-0.4436590863,0.3105713734,-0.3695379347,-1.269538039,-0.8629606864,-0.353126015,-1.0406243370000001,1.7990284140000001,-0.4619385281,-0.1221075591,-1.800867248,2.2637407080000003,0.9075666472,-1.357090797,-1.710903935,2.6943458810000003,0.7196364048999999,1.302024216,-0.7505481615999999,0.2400921284,1.083320923,-1.23096276,0.6766030910999999,-0.5588733217,-0.8576877375,-0.603775346,-0.3918414363,0.24933910620000002,-0.1555238627,0.5826152937,0.4503026997,-2.2747846430000003,-0.9347043765999999,1.0669877840000002,0.12116605109999999,-1.104779776,4.128126994,0.220324322,-0.9699459153,2.294911679,-1.23900523,-0.9529471246,0.2544390053,0.1458826038,0.4229078961,-0.33875339409999994,2.646678928,0.35015199340000003,-0.7600197479,-0.45826844310000003,-0.6052211001,,,,,,,,,-0.07461461168,-0.7218230622,-0.9516140358,-1.411633509,0.9404108963,-2.26303022,-0.14211668019999998,,,,-1.0398367309999998,-0.2427056463,-0.5015598828,-0.5544566089,0.1640225386,2.13912431,-0.6224158947999999,-0.6091630432,-1.250888641,-0.3961389666,-0.22095306420000002,-0.3382430168,0.0857345547,0.4223137127,-0.49262517009999995,-0.8354136854,-0.496988225,1.425060999,-2.50688093,-1.8483791840000001,-2.690357132,0.23550579649999998,4.781876791,0.5704296271,0.3486173704,-0.4744438488,-0.18626863079999997,3.146444643,-0.9517758951,-2.182640887,,,,,,,,,0.2573076754,0.127832445,-0.3442214072,-1.043556825,1.0255268370000001,-1.189228705,0.037000706630000005,0.2482866812,0.1748776095,-0.34982334909999996,-3.422500018,3.422500018
Westborough,-0.2103895038,-0.4770761696,-0.2411230412,0.5969709107,-0.3112402768,0.4838970832,-0.060700775049999996,-0.8064501611,-1.8945704419999998,-0.06018610901,0.003903325114,3.7229400999999998,-0.18597369719999998,-0.19454765059999998,-0.1114109341,-0.04772785282,0.5835193276,0.7685478093000001,0.29424886769999997,3.0901111969999997,-0.2003293961,-0.1217087202,-0.8401342154000001,-1.3763835819999999,-0.906278597,-0.739557004,-0.7847659512,0.11196630869999999,-1.345191293,-0.4221239923,-0.6714400054999999,-0.892971592,-0.8147089145,-0.7593545875,-0.3076509779,-0.9324478646,0.4111056353,2.876815493,2.903655137,0.032272785049999995,-0.9173667890999999,1.874851164,-0.3609231047,0.10109581289999998,1.384549601,-0.5529360311,0.5593431031,-0.18017511989999999,-0.48999544359999997,-1.012195268,0.7644171595999999,0.5650256613,-0.9824485784,0.1129551646,0.5830627716,-0.07904901136,-0.44608033189999996,-0.09286928088,0.3818674625,0.2577768291,0.4592934596,-0.7764311248000001,-0.2807556848,0.3900536151,0.05148497524,0.041423669069999995,-0.3271971411,-0.3685583675,1.408543686,1.7321104109999998,-0.6699217646,0.9015178006,0.055664744179999996,-0.1434965802,2.399933845,0.3177716626,-0.1098572988,1.0673308259999998,-0.2364671666,-0.2113321916,-0.1295583294,-0.14810120529999998,2.308249904,-0.09620238498,-0.3225420206,-0.3585948678,-0.5870787146,1.02668811,1.125023727,0.5275424408,-0.48475633310000005,0.5708554803,1.753192862,0.3018148885,0.6368131705,0.46900262340000004,0.9075127181999999,0.3402439054,-0.17537095809999997,-0.827118639,0.5982637782,0.8872508258,-0.5343860057,-0.4311275469,-0.6692685253,-0.8216450993000001,1.164042257,0.8637962829000001,-0.9429200726000001,0.3367825604,0.9588626045,-0.8313856279999999,1.4278641680000002,1.6629859480000002,-0.8123310849,-0.32195886949999997,-0.9752043989,-0.2540931642,0.2417437622,-0.41249372619999997,-0.3673988444,-0.42663811630000004,-0.4416767365,0.8503300701000001,-0.07119474107999998,-0.49562184299999995,-1.035390889,-1.8723847930000002,1.44389528,0.02339585702,0.27058511960000003,-0.27058511960000003
Westfield,-0.2103895038,0.2377294811,-0.6625071247,0.9914096192,0.8214312175,-0.7260289507,-0.2476738355,0.5773499796,0.232888583,-0.20925643370000002,-0.07730129156,-0.23060094899999997,0.2041364093,-0.04825478466,-0.1994604504,0.3387659461,-0.2556009892,-0.3892969296,-0.7366501722,-0.7795002059999999,-0.516702339,-0.14559296230000002,1.566840772,0.4483483001,0.6847185701,-0.1449139382,-0.1995210446,0.2191477035,0.6737272069,-0.3727999417,-0.409418419,-0.0392245842,1.732720619,-0.3693612378,1.229469711,-0.5808909219,0.5010071195,1.300918133,-0.312274718,-0.3918414363,-1.067964491,1.41444855,-0.3150705688,-0.2679747802,-0.1094981083,-0.043911570489999996,0.4733016318,-0.8833045186,0.2723371282,-0.4781111475,-0.8376496595,-0.2720309135,-0.3437835025,0.6353034989999999,-0.7335171395000001,-0.6126298379999999,0.04722211453,-0.4023355871,-0.33875339409999994,-0.5566216138000001,-1.03771877,0.7498269269,-0.5138748493,0.06805297198,-0.5351565753,0.6246176596999999,-0.3271971411,-0.3685583675,-0.2783288468,-0.4716477097,0.1599708906,-1.119326471,-0.009416607438000001,0.8297845725,0.2878263127,-0.9819186837999999,0.2348256388,1.246657703,-0.20312302699999998,-0.141300777,-0.1646397382,-0.17497011699999998,-0.15297189390000002,0.47353252009999997,0.060248632860000005,0.11147331099999999,-1.112849592,0.4086679993,0.6324214373,0.5468086354999999,1.353961205,-0.1001624985,0.1796227787,-0.26381767899999997,-0.6129544047,0.2660093911,0.4626430831,-0.1082378246,0.1597572088,-0.7844906331999999,-0.24357545390000002,0.3585156138,0.09330179061,0.5021591339,-0.2093704093,0.1896912404,-0.02511903585,1.026007208,0.1780450264,-0.8339099743,0.3460162933,-0.9592070715000001,-0.3932144491,-0.2707153016,0.1576624395,0.6442021131,0.8405660993,0.057957806349999995,-0.09314493190999999,-0.5229509562,0.09820961238,0.29939044239999996,-0.3245416482,-0.43608367020000005,0.23780221140000002,0.08808100512,0.4922301993,0.8685382629999999,-0.6411899834,0.2095650494,0.1889670168,-0.1889670168
Westford,-0.6385818792,-1.065739647,-0.5565666175,0.033487041380000006,-0.3112402768,0.7100879292,0.436203901,-1.0114575890000002,-1.449010303,-0.5444099036,-0.1543143814,2.677888317,-0.18597369719999998,-0.47343914530000003,-0.2944700391,-0.29179976679999997,0.6359643474000001,0.8738064219,0.38887920649999996,2.873861105,0.266564189,-0.5869511783,-0.3868555477,-0.33032805870000004,-0.9164970889,-1.049949608,-1.123998893,-1.130366084,-1.278827733,-0.5797844515999999,-0.6413962521000001,-1.234839802,-0.6790667840000001,-1.291224922,-0.6171987692,0.1911837079,-0.1919069351,-0.01987878105,0.10694307,-0.3918414363,0.865750127,-0.41751383,-0.24116726300000002,-0.31588845050000003,1.62273112,-0.9945896073,0.8776965468000001,0.5028648675,-0.8096832962,-0.3336912579,1.8374264,-0.6173558353999999,-0.6799230162000001,0.6557877474,-1.099233781,-0.412537028,-0.6187361882,-0.19602471629999998,-0.6990638225,-0.2037156219,0.739116972,-0.8913107631,-1.3992999330000002,-0.07831095672,0.7066950187000001,-0.7159711240000001,0.15111514550000002,-0.3685583675,1.3255827409999998,1.588387055,-0.8962561252,1.3092319959999998,0.1495866659,-0.002441340684,0.2119422097,0.2403910836,0.8494516809,1.568205899,0.08040680283,-0.1413544517,-0.18699359850000002,-0.18601924260000002,0.9653486249,0.059843234339999996,-0.2264816615,-0.2019054749,-0.211528088,-0.3329561339,-0.8911531594,0.06515376936,-1.097662179,-0.14900896460000002,0.4297714064,-0.3382430168,-0.3866185446,-0.1501622051,-0.3857717129,0.6272037285000001,-0.2425949166,-0.9384250984999999,0.7086689234,1.094147213,-0.15231517320000001,-0.464459214,-1.075060981,0.5466334778999999,-0.19499922050000001,-1.123287549,0.5423586836,-0.5412368406,-0.3389295839,0.5381298377,1.2597646040000001,1.7408531130000002,-0.8677592863,-1.128159425,-1.159859026,0.7340682426,0.8211245469,-0.45888549479999996,-0.9454315774,-1.1605415540000001,-0.20108642300000001,1.118332933,-0.3627834145,-0.8778069890000001,-1.559319158,-1.469352548,1.665366799,-0.5132799049,-0.11691488119999999,0.11691488119999999
Westhampton,-0.3750788789,-0.7714079081,0.4508224272,-0.4173000541,-0.3112402768,-0.3292200097,,0.11608326599999999,0.4606947042,-0.6178601935,-0.016039204230000003,-0.5498552732,-0.18597369719999998,-0.5140580147,-0.41057131700000005,-0.5116637485,1.71982809,1.593073608,0.1135398338,-0.7746443645000001,-0.6579231766,0.26568564170000003,1.795410124,-0.7692462083,-0.6327036970000001,-0.10482481380000001,-0.08492320262,-1.701143606,0.4316690276,0.06443232904,0.7435525002,1.5502838419999998,0.33710157469999996,0.1590948834,0.03727687765,-0.5394781139,0.7415572219,-0.5231485029,-0.603775346,-0.3918414363,1.092805094,-0.6494490905,-0.23248184800000002,-0.43901212920000005,-0.02288664685,-0.5529360311,0.1377398938,1.105547209,-0.6867264298000001,1.820611038,0.02278361026,-1.186337271,-1.856411314,0.2768291519,-1.4649504230000001,-0.6960018421999999,-0.3474198426,-0.4023355871,-0.6990638225,1.045028657,-0.37550411200000006,-0.90772214,-2.48790227,-0.6052211001,,,,,,,,,-0.33940597920000004,-0.8769838256999999,-0.9516140358,0.1196320091,-0.705124048,0.4701006186,-0.8209974714,,,,-1.0398367309999998,-0.12931998050000001,-0.5015598828,-0.5544566089,0.7461260099,0.1614599549,-1.025289866,-0.35870251280000004,-0.6209576322,-0.7190223864,-0.880128502,-0.3382430168,-0.1110792367,-0.9968602352,-0.884352618,-0.8354136854,-0.5178123645,1.420324554,-0.022765163480000003,-0.4001044729,-0.1796059469,0.8021441384,0.020578648730000003,1.07014876,1.401874515,-1.2246693770000001,0.9907447232,-1.7411966890000001,-1.384373291,-0.9044264528,1.203731415,1.35151729,0.9613713598,-0.4627240458,-0.6182054535,-1.9183650069999998,-0.5414334169,1.428775724,,,,1.833007233,-2.782534197,-0.8289611634999999,0.5303040872,0.8171827592,-0.41418605210000004,-0.5132799049,-0.4166386024,0.4166386024
Westminster,-0.3750788789,-1.212905516,,1.329499941,-0.3112402768,-0.5885595141,-0.2609837822,-0.4476871617,0.311850649,-0.5594013932,-0.1543143814,-0.6538518291,-0.18597369719999998,-0.44659004880000003,-0.8534634229000001,-0.2088642331,1.195377892,1.259754668,-0.009627936963,0.4711851567,-0.4296198254,0.7065165963,-0.25183493079999997,0.4668795871,-1.28939896,0.02662198211,-0.8799493433,-1.44831384,1.219849585,-0.5797844515999999,-0.2492850833,0.8724547090000001,-0.1171820468,-0.316852925,-1.04717688,0.9492322968000001,-1.108277825,-0.8576877375,-0.603775346,3.5199152010000003,0.8149441586,-1.202285246,-0.08182627389,-0.1403328663,0.36686492950000005,-0.5005364543,0.4991140732,0.1814342852,-1.104779776,0.7651291023000001,0.4985471968,-0.56539616,-0.5790811621,0.4611873876,-0.9163754604000001,0.037671794480000007,-0.5940710658,-0.4023355871,0.1416605103,-0.5566216138000001,0.0811000626,-0.5630832251,-1.784267361,-0.6052211001,0.35623383270000003,-0.284256092,-0.22470165109999998,-0.3685583675,-0.3336361429,-0.327924354,-0.9717009120000001,0.821747632,-0.2599971108,-0.2281297239,-0.8630825823999999,-0.1339144329,0.9530179951000001,0.7118246635,-0.4070464419,-0.22763592149999998,-0.09825996412999999,-0.1298087122,-0.7281736361,-0.1253907742,0.374174867,0.5031967932,0.013802287990000002,-0.5183621672,-0.7052259632,-0.6284292378999999,-0.6039324697999999,-0.2164833203,-0.1956001628,-0.3382430168,0.1152566234,-0.4711045829,-0.5457353443,-0.381308831,-0.4573645149,0.3759384128,1.426302367,-0.7449317851,-0.8618752906999999,1.702099152,-1.223851548,-0.024474102140000002,1.9624791240000001,-0.9205238928,1.8314685469999998,-1.7411966890000001,0.05761802926,-1.3791918140000001,-0.1970982903,-0.07604739059,0.1022342381,-0.5459034682,-0.5074126773,1.150136203,-0.37613212700000004,-0.1229843691,-0.4759058125,-0.3655123012,-0.2407907394,1.189800363,1.264890673,-0.6727112198999999,-0.5852836602,1.065268616,0.06162131593,-0.5132799049,-0.1785428705,0.1785428705
Weston,-0.3750788789,-0.4770761696,2.663076671,1.273151554,-0.3112402768,5.094485491,4.254890983999999,-0.7551983041,-1.248135065,-0.1372347472,-0.1543143814,1.293611705,-0.18597369719999998,0.17216296329999997,-0.05988017862000001,-0.1627167236,-1.5667264840000001,-1.319081341,1.9044829019999998,0.586932993,0.4475540584,1.604319181,-0.8642163316,-1.628152042,-1.198456237,-1.391203758,-0.5623067104,-0.2872618232,-1.343107344,0.1212764925,-1.370486998,-1.613956091,-1.131090522,-1.491178598,-0.9652661847,1.299804224,-1.3453763619999999,-0.44333547619999997,-0.603775346,0.15572521949999998,0.3686262165,0.5188458459,-0.1388866054,-0.14936836369999998,1.5361196590000001,-0.043911570489999996,0.10332330529999999,-0.05963865149,-0.4039256371,0.3848570641,3.90724506,-0.5398301605,0.7150559653,-1.3107001,-1.026090453,0.3044622078,0.2445430931,-0.2991801517,-0.45885687020000004,2.890998461,4.444541032,-0.90772214,2.5637258640000002,-0.2246748854,0.49337081850000003,-0.3221258316,-0.6688487743,-0.3685583675,1.7127338140000001,1.8758337669999998,-0.9717009120000001,0.6001638303,0.3027723515,-1.314255068,-0.30027548530000003,1.968561217,1.056029708,0.3126261465,2.621244855,,,,1.114305251,0.08173452626,0.3334857965,0.4248520968,0.126467476,0.7794800659000001,-0.6155577303,0.1422185479,-0.9103853928,1.55151038,2.542513194,0.42089542909999994,0.4793621374,-0.00486928609,0.4086592268,1.5921888119999998,-0.2656088963,-0.9431615436,1.067485645,-1.06677061,-1.407690766,-0.7977758856999999,0.6022145013,0.6418180746,-0.9594600514,-0.5961020426,-1.3913061119999999,-0.8046426609,1.0309621709999999,1.487660561,2.170303912,1.87063172,-0.2026208696,-0.8274338206999999,-1.159859026,-0.2540931642,0.5307782587,-0.3013976453,-0.9679634471999999,-1.198557335,-0.4845992837,-1.2222254,-0.07989888059,-1.075462544,-2.010313005,-3.0860467430000003,2.6111435569999997,-0.5132799049,-0.7177211381,0.7177211381
Westport,-0.3421410039,-0.6032183432,-0.38692461689999996,-0.8680871495,-0.3112402768,-0.358468826,-0.43781593090000004,0.4235944084,0.6803368518,-0.5581782325,-0.13844028619999998,-0.6502196453,-0.18597369719999998,-0.42257725659999995,-0.1246944074,-0.5294637951,-0.832496207,-0.8629606864,-0.3647967386,0.11591991859999999,-0.6283696724,0.8197581683,1.093498788,0.7854559756999999,0.8290128168,-0.4254946079,-0.7218275166,-0.12290854179999999,-0.015548712759999998,0.2759505348,0.08661330978,0.48245117460000003,0.1999896827,0.03867697667,-0.2116813284,0.37761489460000003,-0.2661067748,-0.8576877375,-0.04219426403,-0.3918414363,0.5928252024,-0.39884318979999994,-0.17440902519999998,-0.1087154875,-0.45594395390000003,-0.8972761075,0.5335306617,1.125636621,-0.6498393699,-0.4400067146,-0.2036276218,-0.1202902688,0.5133722572,0.9118408525,0.034487808689999996,-0.5792810364000001,-0.6927315551000001,-0.4023355871,-1.059374251,-0.3937419252,-0.3134883152,-0.36614670229999996,-0.0647461837,-0.01976538524,-0.3218323751,0.49586054490000003,-0.7030139376000001,-0.3685583675,0.5236269472999999,-0.1123393205,0.009081316935,0.041772650019999996,-0.008908188456,-0.0870744844,-0.6670486497,-0.305397844,0.8060170026000001,-0.6035910056,-0.01662575758,-0.23072249109999998,-0.1827453439,-0.19172910699999998,-0.015473469419999998,0.006518292487999999,-0.5015598828,-0.5544566089,0.5395731652,-0.4565601561,-0.5079013952,0.27708191050000003,-0.3315298716,-0.42925521479999995,-0.12630223210000002,-0.3382430168,-0.05203509926,0.11615779400000001,-0.5429962077,-0.3013391291,0.7452295459,0.2054263897,-0.09176837923,1.3700090630000001,0.0387202431,-0.6977808842000001,-0.4528458825,0.7370026713,-0.8235559036,-0.3730620207,-0.438485778,0.2782479336,-0.8075767629999999,0.6111706625,-0.22511488440000002,0.1835098241,0.01909193604,-0.1811936932,0.003465123863,0.2659917867,-0.4041578732,-0.3783508866,-0.41081130990000003,-0.21003577269999998,-0.03853416181,-0.9720893953,1.49990244,0.6700449671,0.2150520978,0.5767734375,-0.5158654220000001,-0.5132799049,0.234271657,-0.234271657
Westwood,-0.5068303791,-1.149834429,0.6273208365,-0.13555811939999998,-0.3112402768,1.524179983,2.230511475,-0.6526945899000001,-0.7385550376000001,-0.5477982297999999,-0.1543143814,1.008409256,-0.18597369719999998,-0.13434707210000002,-0.612563337,-0.3796408665,0.12899582269999998,0.2773409504,1.411246341,-0.3118970386,0.5471182144,0.7939877936,-1.1604060170000001,0.09767718362,-0.9864832776000001,-1.318836902,-0.5194731515,0.5190912753,-0.9367380637,-0.5797844515999999,-1.132378013,-0.1101100455,-1.009058038,-1.05574761,-1.143661399,1.128481255,-1.095586819,-0.6155542868,-0.603775346,-0.3918414363,0.9602784177,-0.5454294502,-0.056952010270000006,-0.1189782818,1.4495081969999999,-0.9122474151000001,1.333716345,-0.90339393,-0.8096832962,0.2946304629,2.112472812,1.96600565,-0.1925207214,-1.3209422240000002,-0.7700888036,2.171995101,-0.2734244757,-0.19602471629999998,-0.6990638225,0.4749497471,1.953771199,-1.071835909,0.7073273795,-0.34176602840000003,-0.6037250683,0.7836705663,-0.737179101,-0.3685583675,0.8278170761,1.157216988,-0.9717009120000001,1.335822052,0.11156697060000001,-0.3691849634,-0.1421836041,-0.09758066902000001,1.04412718,1.039403974,0.09385189992000001,-0.2646399873,-0.1822252373,-0.1911420269,0.04410918117,-0.22081435440000002,-0.2888123514,-0.2802501713,0.2766877266,0.47047001039999997,-0.7090663465000001,0.06515376936,-1.0636118540000001,2.8463556839999997,0.015674016000000002,0.2571596858,0.2333448982,0.8324740541,0.943056323,0.5188975464,0.01291397061,-0.9123746506,0.5154599193,-0.009300185817,-0.5343860057,0.06884746068,-0.26347607,0.9868622376,-0.5517476082,-0.575825677,0.3181656638,-1.2436523609999999,-0.1947304518,0.24596653829999998,1.623980327,1.4034287330000002,-0.2580490709,-1.076972088,-1.184479643,0.10996630140000001,0.3929956957,-0.1368221396,-0.6688262722,-0.12298355529999999,-0.177011433,0.4036586325,-0.61955553,-0.9552491837,-1.6294688069999999,-1.732272139,1.828648703,-0.5132799049,-0.4068297682,0.4068297682
Weymouth,0.1848649966,-0.16172073550000002,-0.08244397772,-0.24825489329999997,1.0764531259999999,-0.2512231662,-0.3402096553,0.9873648361,-0.2667484263,0.4884260139,-0.05029590573,0.5010513289,-0.18597369719999998,-0.08785227361999999,-0.4019956846,-0.1990300327,0.6184826742,0.3475133588,-0.08959557470000001,-0.305513742,-0.538923612,0.6983932288,0.5585179429,0.06961678722,0.06197667114,-0.040606952200000004,-0.2469934489,-0.03260508493,0.8563737404,-0.4902330414,0.43347504119999997,0.1764593027,-0.5743104816,-0.4085706507,0.7926052705,-0.2399381407,0.2086111979,0.1830412318,0.5571606736,-0.1231735525,-0.6129189499000001,0.732342875,-0.3992900087,-0.3254826887,-0.1744567043,0.03094496784,0.37005186630000003,-0.9837515756,0.1493802618,-0.2723211288,-0.35482726600000003,0.23827747289999998,0.1268118165,-0.030434574199999998,0.4733477791,0.8713918362,-0.2734244757,-0.2991801517,-0.45885687020000004,-0.8552343761,-0.2570167147,0.241074243,-0.2401202341,0.1265985435,-0.161839225,0.29893789870000004,-0.6005184477000001,-0.09080423548000001,-0.38894343909999995,-0.639324958,0.8389739722,-0.8268358526,0.4709217054,0.8015735246,0.2688552869,0.6103261955,-0.2220775558,-0.48736588090000005,0.20895894140000001,-0.18185311059999998,-0.1295190376,-0.1453283566,0.4245214888,-0.1938712259,2.3640162940000002,2.8535376869999998,-0.1739730253,0.5940740326,0.919318128,0.2192833265,0.31542629920000004,1.698463731,0.46526546840000005,-0.20427740870000002,-0.3275744072,1.3683304319999998,3.172422283,1.8172537219999998,0.7803083048,-0.9431615436,-0.42298381479999997,0.4274810762,0.2297556594,0.3688324652,-0.10115908789999999,-0.429008638,0.05982105647000001,0.9449017455,-0.3544133956,0.3367825604,0.4541656424,-0.4661815038,-0.4492476374,-0.5432503771,0.3793752451,0.25389866980000003,0.2804470643,0.6300512524,0.45178619799999997,-0.3456328179,-0.07522104138999999,-0.05940911252,0.12465540380000001,0.18925634239999997,0.17687323489999998,0.05476787575,0.12695989230000002,0.5172330076,-0.2909472671,-0.5132799049,-0.3045508295,0.3045508295
Whately,-0.5727061291,0.048516220639999996,,1.047758006,-0.3112402768,-0.3331198519,-0.9423262908,-0.34518344759999997,1.1016688270000001,-0.5517960735,-0.1543143814,-0.5873707569,-0.18597369719999998,-0.03752456624,-0.7033795595000001,-0.1353266135,1.090487852,1.136952953,0.1240855353,-0.3660330664,0.05516226801,1.137425648,-0.1128452115,0.4305769469,1.9540278690000001,-0.25871563579999995,-0.7324493298,-0.6885938101000001,0.8752353432,2.288442945,0.1136378179,-0.5400936695,0.4590130296,-1.5325636669999998,-0.1820687698,1.209718327,-1.1503749840000002,-0.8576877375,-0.603775346,-0.3918414363,0.4822949054,-0.7929089694,-0.4297340837,-0.43901212920000005,-1.473628625,-0.1262537627,0.4302808962,-0.5417845249000001,0.6412077274,0.0548483073,-0.43042708820000003,-0.10171353529999999,0.8495117708,0.05150241943,-0.1117988481,-0.6960018421999999,0.2445430931,-0.4023355871,0.8622813669,0.6106828209,0.07587267743,-0.4646149637,-0.27006214510000004,0.06805297198,0.7219324616,-0.4887526861,-0.9421700809,-0.3685583675,,,,,-0.33557510399999996,1.450427626,-0.03468112493,-1.069553974,0.4480828039,-0.7510381747,-0.38326749270000005,,,,-1.0398367309999998,-0.17478650980000002,1.972603342,2.265952463,1.30945195,-0.08574808947000001,-0.5809875821,-0.4742996807,-0.6890582818000001,0.1738744552,0.3351205743,0.7334818479,1.443749715,-0.9968602352,-0.755710909,-0.8354136854,-0.5115320685,1.425060999,0.40505477409999996,-1.15872456,0.4207910756,0.535490801,-0.1417383334,-0.1553529226,1.554766681,-0.798865699,-0.4104616506,-1.448523555,-1.023875461,0.9946349929,-0.2951563697,-0.1149809728,-1.560611804,-0.16199844189999998,0.1142579,-0.7741781151999999,-0.5867704264,2.154503798,-0.6096286058,0.3116625306,-0.15391199960000002,1.243400935,-0.12341957810000001,0.005012219508,-0.1610594665,0.33662611950000004,-0.047624651430000005,-0.5132799049,-0.02100596418,0.02100596418
Whitman,-0.5727061291,-0.09864964863,,-0.4173000541,-0.3112402768,-0.439390551,-0.102532036,-0.1914278764,0.14555999890000001,-0.43327110119999995,-0.1543143814,-0.519236171,-0.18597369719999998,-0.03300814798999999,-0.4837158903,-0.3945926996,1.212859565,1.207125362,-0.5965504959000001,-0.6470852898,-0.7995254956,-0.2958874554,0.9897236419,-0.5110067531,1.048718216,-0.4726160681,-0.5011941464999999,-0.005527129473,0.6801314109000001,-0.5797844515999999,0.06568433617000001,0.9225970915,-0.2327511414,0.5252656908,1.758242336,-1.0603149920000001,1.244340548,-0.505675357,0.44172579100000003,-0.3918414363,-0.09910596455,-0.4030382025,0.009793760468999999,-0.15601075179999999,0.6050464484,1.0489938890000001,-0.9894033801000001,-0.7024998161,0.18626732170000002,0.36159603939999996,-0.2202511121,0.2865585872,0.05958391378,0.7889353620999999,-0.9163754604000001,-0.1790954164,-0.2734244757,-0.2991801517,-1.059374251,-1.1809937529999999,-0.5669372932,0.47083351960000003,-0.7384391820999999,-0.4588571714,-0.8094305470000001,0.9351495248999999,-0.6005184477000001,0.048072830549999994,-0.361289791,-0.6872327431999999,-0.29269783039999997,0.03290929796,-0.1956109288,0.7169403809,-0.521604119,0.8550290562999999,-0.6003272393,0.5511474992000001,-0.4691377306,-0.1529871554,-0.1564166619,-0.16882319199999998,-0.5700504479999999,-0.0002174896414,-0.5015598828,-0.5544566089,-0.8311866218999999,1.397500177,0.3150425521,-0.3201701235,-0.1783034101,-0.4938318988,-0.3054627357,-0.3382430168,-0.5440695777000001,0.06032404561000001,-0.6411782343,-0.7212749892,0.3204005713,-0.9431615436,-0.7818005367,0.7723083884,0.44808184939999995,0.10217912779999999,0.04763147908,-0.3100278922,0.8582579243,-0.1702983643,0.8225999583,0.3367825604,0.2018171613,-1.141809134,1.525922248,0.780491418,-0.5074759772,-0.7762464839,-1.098307483,1.150136203,-0.34490209780000003,-0.3633008071,-0.1602279508,-0.46623644439999995,-0.0037241158250000002,1.243400935,-0.4193603213,-0.0292472504,0.8924647701999999,0.7022725191,-0.765709682,1.795543946,0.270645747,-0.270645747
