,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_2000to2014_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,dentists_per1000,young_females_%,pa_provider_density_per10000,median_age,lt5years_%,snap_%,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,bachelors_degree_%,vacant_rentals_%,employed_male_%
Somerset,0.02017562145927381,0.14069703984264353,-0.4500667874178256,-0.5327312041990098,-0.31124027680209804,-0.5641855005472486,-0.6908054294497781,-1.192372264315402,0.8037305032367441,-0.5261036555493749,-0.15431438144816306,-0.6688402231739674,-0.1859736971719617,-0.26113374722922233,-0.5110071185005602,-0.1384362028978685,-0.7698032036703855,-0.6627190671519245,0.05329010569739908,0.9800004518124232,0.12725045640640614,0.2771405251599887,-0.5525985276482197,0.2514445482467266,1.3814250361038538,1.2503161144343249,-0.18160221334425508,-0.037428947603549666,0.5418167474269653,-0.3350271277144651,0.5014067658478435,-0.2006258464133515,-0.24396984370116434,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,0.31192399417023625,0.581643035429281,0.34764772967629903,-0.4126382231924638,-0.515507761968244,-1.0440198097975308,0.03393199939262498,-0.463378374108241,-0.04311749196474903,0.6689235411802004,1.126925460801668,-0.4775154900710997,-0.6126298380450145,-0.5940710658454054,-0.4023355870822046,-1.0593742507738086,-0.9909674499380738,0.7876294645298486,-0.09732575771823336,-0.32233945244982365,0.3143756323267667,0.07438198698695213,0.0056813734912672855,-1.2494261093391437,-1.1492862422150467,-0.7485518444286386,-0.12611039385404646,-0.1969857271434667,1.0213726413936741,0.2415799779158945,0.19063082369078294,-0.06119164279781782,-0.5649853604953301,0.19487572440995035,-0.5379674822899345,-0.07824029930549031,-0.3628458236691292,0.29546525793411904,-0.5183621671692298,-0.1451746753026769,-0.5099761407995881,-0.33824301683782404,-0.3570964758859765,0.06274094651300638,-0.22140614408919385,-0.4078289033788013,-0.9397907046510944,-0.712797320927765,1.232078137942349,0.06601101685330454,-1.131092557388693,0.3993182736799771,-0.5955816822167794,0.6883777396336277,0.2757816795787774,0.09397264398168136,-0.5119695272541929,0.5262652084019331,-0.08271717342520524,-0.06232806779586327,-0.08448876954111961,-0.30214923835635765,-0.219426736201989,-0.3891689289876792,-0.056337694527630974,-0.457853737508633,-0.1857315385000502,-0.10063680452682736,-1.2043585428005212,-0.044737572513020483,0.7769310308738924,-0.8251219271455781,0.5145213651945975,-0.08219838012154246
Somerville,4.532664501050227,-1.057653609851616,1.126622385904097,-0.4200081997922888,1.653452479085874,0.5716435320514177,-0.13284086763760494,0.29393159050537515,-0.5501517427714017,0.9893048439855814,-0.03584008621862308,1.604451209432483,-0.06070964762578409,0.4951470320055124,0.8843764613210527,0.7655921941127939,2.9595404320596708,1.5027752981030942,-0.8798157201864715,-0.39432529195684896,-0.5540261541065491,0.4297890363203875,-0.0040886803120545314,-0.22342546460241716,-1.0855730385080624,-0.8918329806256747,-0.5391626414936794,-0.8855753409144959,-0.7579830272932869,-0.7895209058987723,-0.4309190153508951,-0.5701703575667589,-1.1117447314794806,0.5291249548906297,1.3316458263304995,0.08223756761585838,-3.2190177711312367,-2.672534974461389,0.32201308181077337,-1.8633802017867291,2.9054360397047723,-1.3453609807083364,2.048030505819594,-0.0481743980041132,0.33848341628799944,0.6522800916944012,-4.2501897460659235,-0.4043721616770537,4.739852829632551,2.1190923895947598,6.715389455681808,0.02155703417272517,-0.5566216137676048,-0.003692470103851749,-1.6487834019618337,0.2714884593045359,-0.18980374077452455,0.031471578608033166,0.0056813734912672855,-0.4501371559136282,-0.2367510364021549,-0.7033214092155009,1.1656964223845772,0.27134445609878843,-0.5216041189873287,-0.903429308592498,-0.8449394603925807,-1.783779639758806,2.1827580726082068,0.1863272720632409,0.11285839339381833,0.2102757018984082,-0.015580837652707073,-2.295834065588092,0.34686598822125875,-0.2473256496386073,0.17286200500843776,0.0934239425894842,0.2333448982334133,-0.0986965889654691,0.010898139898710626,-7.05481988570838,-0.9397907046510944,0.3636528446831534,-0.10125413572500667,-0.12502439941120005,-0.4977908811881055,-0.03352701197660364,-0.5122951601219232,-0.4498194974446292,-0.5758256770090607,0.20606915387996902,0.1319113667941572,0.4181158593685149,1.359839117082712,-0.20453523489113226,-0.21656213022322496,0.6660655012320218,0.48805409337454,0.2135317355026451,0.06859084199020066,-0.5042464982028549,0.28675773124262915,0.2317354578010515,2.208211240288626,0.4248950239385829,0.3798301095178406,1.2342375722853942,-1.7123969920751594,0.5865170755170264
South Hadley,-0.045700128607747324,-0.6371796976781915,-0.659705962163443,2.0598978971555737,-0.31124027680209804,-0.6733810813636011,-0.4386360908733382,-0.5260981224991917,0.4007509694273155,0.08964388423947056,-0.04942194962318272,0.4312869549280067,-0.1859736971719617,-0.2934374585954619,0.4255055381360025,-0.4390798737042706,-0.4088003151756752,1.632768448921301,1.308200645701348,0.5541682296885018,0.21324246911691155,0.9738804950538428,0.2499349045452189,0.5755145281687168,-0.6851446027009498,0.7013827597745173,-0.15020746294141968,-0.8795288316769337,-0.4543764466798676,-0.2503739321651187,-0.7992018751598368,0.4573046002173759,0.06145190701431767,-0.02966956362767888,-0.3250579327338367,0.3918414362995731,-0.8045164550384634,-1.2715400014251903,0.16517618483206686,-1.4303228947436646,-0.3358520699766634,-0.8230362844629402,0.544913812569028,-0.6737596465283971,-0.2878658753632011,-0.6791958671695303,-0.36842467291769904,-0.4043721616770537,-0.3958626272044901,2.0944272672725757,-0.4023355870822046,-0.8191672985634679,-0.3937419252036786,-0.13201494599039795,0.42958438560978174,-0.2710543146164926,0.25055545851647665,0.04914057029347038,0.0056813734912672855,0.17039854466770868,0.4241733693750172,-0.23864590611525174,-0.19379301916533,0.9738397309621716,0.15502913249122569,-0.6723689276165286,-0.0002454696946897898,-0.6132337215908906,2.4745516539404084,0.2225386933058076,-0.3935941366276936,0.9096744129880144,-0.5557708159004748,-0.3617483386113698,-0.7037682004671915,0.1272279229264691,-0.11954145841925636,-0.17450727360677604,0.6466538601169864,-0.4516239213605989,-0.332523546181232,0.1336400434645809,-0.8616607101009661,0.06003869540827765,-0.0782656482479833,0.6118264918947472,0.7354808040446174,-0.6151628645776341,0.03501627078713112,0.3825934072842461,0.032465291982252065,-0.07417212086574966,-0.9217119143758704,-0.2307802348319952,0.2277063321271312,-0.17718770275742704,-0.16813523130645286,-0.025516455616820487,-0.10699761212199786,-0.3088088403889693,-0.02943177810348543,-0.30703406210690104,-0.0065669437678609575,0.2633667288394924,-0.5432848151863926,-0.4540503859341427,-0.048671459754987066,-0.20610303011578732,0.5145213651945975,-2.59166292023594
Southampton,-0.5397682541104062,0.5821946476247393,-1.166305716143791,-0.5327312041990098,-0.31124027680209804,-0.4423154326718552,0.4391685687281927,-0.5260981224991917,0.5916235052914809,-0.6178601935165324,-0.15431438144816306,-0.315093721567851,-0.1859736971719617,-0.5140580147036712,-0.743467641229514,-0.2693328936213152,-0.9086358439974682,0.33501662111266045,1.4512631392945312,0.23827894708723446,3.717380554956895,0.8561623840642372,-0.02646358635108627,-0.6614186080569033,0.3203660692065452,-1.3614225986028978,-0.5797844516366639,0.40405498831921205,-1.0932488253585442,0.07730716097708963,-0.029560150588269687,-0.8240825410567181,0.13638791807060874,0.2462088614795531,-0.6037753459883469,0.3918414362995731,0.9771211004146184,0.8840025158196989,0.08977196716380914,-0.2394153003752379,-0.4855651466363139,0.28188134221001265,-0.5467923592576966,0.1172106123047755,0.07981001182957521,0.5191324958080079,0.7479668652700483,-1.0992337814204902,-0.6960018422144469,-0.569405943523222,-0.4023355870822046,-1.0593742507738086,0.12204375524875355,-0.4143243929407991,0.1075837424648836,-0.36822615472175146,0.3228849888348054,0.04156814528542586,0.0056813734912672855,-0.14410084838418533,1.5065441188461914,1.21895250480277,-0.2885271753583696,0.1973975850605376,-0.9516140358148212,-0.5059848807279802,0.6754485915371571,-0.5809567365497912,-1.0196061197119266,-0.03948116350169297,0.4978539818264607,-0.194432541035465,-0.5557708159004748,-0.4368584639308542,0.1614599549232971,0.38260535876629376,-0.599556392601136,-0.33824301683782404,-0.03235372012031209,-0.3472987454946694,-0.6751748946574879,0.4571992439781655,0.9755779496232624,0.6258650645114523,-1.3426324594842691,0.36620952812609797,-0.8644392200410772,0.3316861977961363,-0.1077606242326217,-0.5347595897639016,1.6545745426257528,-0.9989683275266216,-0.5119695272541929,1.4996093497026983,-0.5574825348581912,-0.051389054942382176,-0.1857450127307354,0.15890539954287095,-0.400410204233194,-0.5900691504844531,-0.06927980998503551,-0.17738626030251586,0.4890439202465161,0.4438865958153633,-0.06087966260311072,1.575279457448474,-0.4256200342817287,-0.11356399653288632,0.5145213651945975,0.4359525373829207
Southborough,-0.7044576292779593,0.5821946476247393,0.8634091519046099,-0.1945621909788468,-0.31124027680209804,1.1800189108853816,0.11996687432763595,0.4989390187565165,-1.1739019828044304,-0.32361192608225764,-0.15431438144816306,1.5785977528924997,-0.1859736971719617,-0.2296469761365293,-0.4456964044153894,1.1554044516723465,1.3135660843108266,-0.3284897394945036,-0.5395790356643447,-0.9268385385402184,-0.9727675763896928,-1.123687120117295,-0.21474174223365305,0.07324185677187549,0.5365892904040567,-1.2851713751806164,-0.2415400090843116,-0.887075340105919,-1.2057730901443915,-1.2136386426157335,-1.2241437098156245,-0.2908882448717355,1.0429332904028508,0.32081838771272503,-0.6037753459883469,-0.13810589865185105,0.8052890304044553,0.15803447373449492,0.20702005526364808,1.601078254557786,-0.7400773769577199,1.306441323306751,-0.12410970446750885,1.9818993384060368,-0.10103082458503082,-0.06338823619496155,0.08222879203882212,-0.6603738110562147,-0.2791418213672846,-0.2487593533348389,-0.19602471627745072,-0.5789603463531271,0.6921226652224941,-0.4849017546784,0.0783109567244383,-1.8206295226236475,1.3422282410069877,-0.7637290301538282,0.25577501360478755,1.5961637153358434,0.4371912266668325,1.6292153457592011,-0.09400864773859773,0.18507310655416254,1.5462376869331136,0.885409510246112,0.7402180322696961,1.0875367107478349,0.5611224938789825,0.26093205983010104,-0.11172236652522308,0.0014664558909174912,-0.16992083143778358,-0.1927505566425298,-0.14755010057330611,0.9444357176139077,2.5306818401623885,-0.18939234117323495,0.21366351909610046,1.9442336113302596,0.991842842453091,0.2544117894869545,-0.9255852510965256,0.6396657076603102,-1.020793634805942,1.0211880981758283,-0.9977658887148848,-0.1146855030372126,1.14153720719022,-1.3671724944927757,0.2960580452118206,0.4022380462019723,-0.4534349005225248,-0.12263088579857677,-0.4661815038133862,0.5666651712793755,0.6947440584832938,-0.5557292892009328,-0.4278319418136796,-0.7106092833825192,-0.024542193671761168,-0.3436833297670624,0.7276138790638126,0.3586224715785565,0.6359277800171862,-0.20846269788146926,-0.4651125117346045,1.5402983862192416,0.5145213651945975,0.3306698962286159
Southbridge,1.2059391226656555,-2.3400990419805603,-0.05884381816533722,1.7780903861387711,-0.31124027680209804,-0.9015218484263374,-0.6863366057281702,-1.6023871208176856,-1.0284557978113311,0.014451371837453581,0.14216161872457184,-0.5695099215021272,-0.1859736971719617,4.15935696138897,0.3938998408527136,-1.529169814600264,-0.7094286984113989,-1.0782000730658503,-1.4234195491250512,1.0792399360015843,-1.013972042539126,1.2317190989478253,0.4304559300685257,1.110453733921624,-0.33206730338174045,0.1262519620585902,-0.2674770616325448,-0.06087203601817553,-0.07757195514739472,3.6763381368976216,1.3294594346788682,1.0376430210366636,-0.8004200844053743,0.5416677584486859,0.0391590450797067,0.3918414362995731,-2.288534272871445,-1.902082428221288,0.1730441249031079,0.30190633342859235,1.2436208887826503,-1.485986860466712,1.2972983231278243,-1.2626161244161187,-0.4879804164237289,-0.06338823619496155,0.3485240213313126,1.2413527271889797,-0.6793274413805604,0.7131804172303103,-0.2991801516798277,0.3818674624882363,-0.6380614580495676,-0.025079549418276115,-2.117147973808958,-0.4357065992392922,-0.00897991497870273,-0.3925842218424601,-0.022050542364770827,-2.262101401611132,-1.8339850170303205,-2.1811418616982623,-0.256718287746785,-0.7639117384367237,0.7051888790205176,-0.00844254158850547,-1.4897043870384177,-0.13742966913857296,-0.18280708998293813,0.21756473055021425,0.05327574280305217,-0.023792727093859642,0.3702691468099842,-1.1316271231360842,1.7065102324063124,-3.7715342642281855,0.8303472493631956,0.4655506317509569,-0.622795094239702,0.6180793470144627,1.2913985380128277,0.20160772126369292,-0.6485789067824345,-1.0026108270537806,1.4389745252355597,-0.5889675531964259,-0.8644392200410772,0.7915843138062529,-0.048270251307724416,0.7393417950251908,-0.3730620206786233,0.2901415363036847,0.2782479336233278,-0.01448153676515859,-0.7583448031567619,-1.2328024431184728,-1.00019740360371,0.7352236969169059,1.0118092811618151,-0.1480886631915493,-0.06873124045927717,-0.4462375999191066,-1.4639130415495574,-0.9264866923418148,-0.2931488101432093,-0.3937306029036616,2.376196522217795,-1.6669575074093397,-0.12676728129537065,0.5363770567513835
Southwick,-0.4738925040433851,0.03557856179928732,-0.5374610319719794,-0.2509236931822072,-0.31124027680209804,-0.5846596719503147,-0.6799525718401591,0.1914278763798042,0.4999200963635109,-0.5932854512478888,-0.15431438144816306,-0.4523156410130514,-0.1859736971719617,-0.5140580147036712,-0.33006959787521084,-0.5517088423860202,0.12136245678845707,-0.5438446674784927,0.3166372577137385,-0.9900551920046956,-0.4054052371530272,0.8623723546991522,-1.0636565542803187,-1.5115980665099749,0.07932154395928744,0.5533245420271222,0.04161121297437357,0.3444060161346273,2.8185400492069936,-0.060233890986742485,0.4152014478086997,-0.01872069677607936,-0.23609417878522146,-0.29325314093713395,-0.10379346893152293,0.3918414362995731,0.40234166916352504,0.4749667623429079,0.27861207280199113,-0.1094981082623185,-1.1967022607696542,0.08098722826947582,-0.5807338251295951,-0.3290932040701579,0.8968675389246336,-0.3796137764251455,0.6250613748273603,-1.7575237369669037,-0.662653040546674,-0.05143837475737245,-0.09286928087507376,-0.3387533941427862,-0.42088853996433295,-0.1662342728934767,0.2832204569075554,0.14462522361155908,-0.12811090609124395,0.0011818785758550628,-0.01280657041275812,-0.2763871597508539,-0.016442901143097426,0.07367697301770318,-0.2460568906284935,-1.0104013085642265,-0.7555801031434644,0.5097695423359792,0.312469766666505,0.02579338556361338,-0.15858035707013296,0.14619635096278313,0.1541079207258872,-0.06308478951462408,-0.16992083143778358,-0.023752774673689803,-1.1363822781624358,0.5869073074381533,-0.3544783452195425,-0.33824301683782404,-0.583432335965076,-0.1905080409327759,-0.5875881632021066,0.4148485632826701,0.17533739938255455,-0.6575947483323333,-0.5150469103114278,0.9938973244237564,1.0354658085606847,0.034105063907236784,0.8916776409056513,-0.517771571300047,-0.008087439283835502,-0.6626787978317593,-1.0095138544733724,-0.7354771969879474,0.6111706625153117,-0.1607791834772078,-0.0800863241850519,0.7582764288118675,0.5456397422935598,-0.3489888846883243,-0.07083512280575019,-0.3323571016554389,0.3984783309497372,-0.08699710485130911,-0.3288825251493789,0.8557506170134483,0.5216056141686063,-0.3581743685389615,0.5145213651945975,1.1937645576996792
Spencer,0.8436224972970388,-1.0156062186342736,-0.454167524415497,-0.30728519538556776,-0.31124027680209804,-0.6460821861595129,-0.7508153479970827,0.24267973344258945,0.5089642215045164,-0.4064598388636108,-0.15431438144816306,-0.14599985359671008,-0.1859736971719617,-0.5140580147036712,-0.7122112488274908,-1.2171695524271071,-0.44757118890019104,-0.27222726881800524,0.2447054288824807,0.7768056059747325,-0.8078422210789664,-0.06376788201819801,-0.750924273250168,-0.8804810148530399,-0.332569343321696,1.3331687910747765,0.6294392406755244,0.5804184209734372,1.146069853307248,1.835210249238554,0.14698511330960365,0.022656252870905943,-0.018597171892367117,-0.4541401078035709,-0.6037753459883469,0.3918414362995731,-0.4338001004756107,-0.26615267966718753,-0.366730632528634,-0.5642082806575365,0.7271107743068561,-0.09981747427700756,0.9934757965295226,-0.728430632705809,0.1626223887292775,-0.42954412488254295,0.5328822569953444,-0.2215138406919389,-0.6126298380450145,0.14588260382009416,-0.19602471627745072,-0.4588568702479566,-0.3937419252036786,0.6956650234778246,0.2832204569075554,-0.3439331946954368,0.3165029714537764,0.05671299530151491,0.0056813734912672855,-0.30120858777410736,-1.0078295098088554,-1.6174371530192706,-0.2481147706074075,0.4808605907071658,-0.3571885625532875,1.1374868835991003,-1.4726863577504097,-0.8788026276958375,-0.7384410760076643,0.1782836943028669,-0.2583873525948012,-0.17927703124459876,-0.24709082833032184,-0.8311866218581465,2.015520287902916,-0.6048540598143614,0.6985121618062002,-0.33824301683782404,-0.603113715102389,-0.17315698377653965,-0.6115174186761908,0.3951400026077908,-0.12297712526338975,-0.7818005366720546,1.8757557872990036,1.0757696456799728,-0.06447920799823002,-0.8451119225826929,0.21348738956182295,1.2659703674046832,-1.8329603462577742,0.20606915387996902,0.7465249474766733,0.3099665103350965,-0.7766050093657229,-0.7569553839919936,-0.6832213379666594,1.2654365305010182,1.1187540577257091,-0.3891689289876792,-0.07798764063918895,-0.3835579649600284,0.3741960536268285,0.06374494741469533,-0.2752819526401245,0.4205864680078345,1.122973954022224,-1.1497637501314106,-0.8357892116876835,0.7865183316005516
Springfield,2.095261748570441,-4.484515994065026,-0.1920994396533556,5.047057513933682,1.1909790919494183,-1.139412220919105,-0.8191245105988018,-3.037439118575677,-2.9276017248136355,4.128582941236195,0.1949183988525449,-0.2644060582099206,0.04510941047031829,3.0464266021782027,0.8614378100242094,-1.7424884730883792,-1.0984998189983086,-0.5559746940042727,-1.3171003498682097,2.8979584360603843,0.538462827213043,0.5024201256453861,0.5703955328841825,1.655810084099652,-0.4735154323928553,0.6204782455283511,0.3305955550015577,-0.6981705870945554,-0.03348719700370674,1.1083620654746325,0.2261804601627912,1.0001217248522791,-1.7082985445984582,1.3710950621071236,1.409918505661135,-1.6342212896594537,-2.5123184286683604,-1.2648967074903852,-0.21668140303661032,1.2113266782190275,1.0714508506240523,-1.2650033351321217,0.9352865830287572,-1.722921905075872,-0.7224925260628636,-1.1784993517435058,0.05150241942815015,1.680212697553256,0.07102059614433175,0.5158594386528439,-0.09286928087507376,0.862281366908918,-0.9909674499380738,-1.2291721148203671,-2.731876474358309,-0.03622236769545041,-0.02387128886777041,-0.026583679786974845,-0.03129451431678353,-3.230137094518017,-2.1093701861041416,-1.731701620994742,0.5155599071021445,-0.9734278730451013,0.23723691070824626,-0.283053984830538,-1.4046299189396605,1.4680951948969976,0.030594879510207968,0.2130502698790176,0.04869246198837785,0.24451592772221714,4.11301399609809,-2.126836283619252,1.582906210207671,-4.895194981923414,0.8658413113977712,-0.025656597942187036,-0.4358219924352285,1.4811267423956742,2.263604558888565,-1.4420945025686942,-0.9397907046510944,-0.6575947483323333,0.10564225156820324,-0.2068967206674164,0.06884746067557794,0.6698465772153396,-0.429008638027067,0.05982105647100847,0.2960580452118206,0.2901415363036847,0.4245845004524984,0.12971759527939933,-0.1922784106789712,-0.7569553839919936,-0.6832213379666594,1.2654365305010182,1.1187540577257091,-0.3891689289876792,0.0993843560013438,-0.45022577947211295,-3.949689467161493,-1.3737465078034372,-1.383027117831367,-0.712563741779062,3.789907100347144,-1.5537040395512414,-0.102675893696664,-0.7855034259168172
Sterling,-0.3421410039093427,0.2878629091033422,-0.4704164063110482,0.14360682224131624,-0.31124027680209804,-0.07573026850267188,-0.7181143268905357,-0.16733512305969378,0.07178545055376423,-0.5404578189576121,0.11756918576109104,-0.40038227872511,-0.1859736971719617,-0.3332691665798556,-0.6190074143128458,0.2081020007538656,1.4535135955431873,-0.8222765937019878,0.20565407255156046,-0.7113318004887064,-0.5286775779619187,-0.65159685813192,0.19125381302604424,-2.0539790330150782,-0.7039642585449939,-0.5550581106200048,-0.2976046173651385,0.0013536654815792615,-0.9400731500173579,0.02450971863602015,-0.18977437533647395,2.2393679128374826,-0.3955150080157248,-0.8576877375269001,2.6174581904917025,0.3918414362995731,0.5466735490305528,0.8808286756597992,0.4390121292141261,1.0381037554018018,-0.897276107450353,0.2216131080278515,0.6122152341574247,0.5772701272610269,0.5285461209542427,-0.7291262156269277,0.7069983684558191,0.5099194432485207,-0.595955437211128,-0.5940710658454054,-0.4023355870822046,-0.5789603463531271,-0.013689318554518184,0.2486750658063551,0.6052211000524534,-0.19463327294809013,-2.235276051572882,-3.3074556283661134,0.5600600839958572,0.9929584652147764,0.7672506153213605,-0.061969200157438925,-0.24755749866249024,0.9861642094685468,0.8190150334748537,0.7491899386691206,0.9065528062843048,0.3762505468308778,0.07897996124639338,-0.7406273786730664,-0.16672173630131493,-0.3864023317197711,-0.5557708159004748,0.12646747596527907,1.2120941436117476,0.29747954681968536,1.2596563806385384,-0.33824301683782404,-0.30789302804269403,-0.2592324037652444,-0.4318999494376773,0.4369122349815916,0.4854898019906395,1.3849004376986371,1.4619630127125829,-1.7897615982875987,-0.6311175498619135,-1.061534565410983,-0.16725099715751898,-0.517771571300047,1.0868363049005274,-0.18626863076403727,-0.21929639359585185,0.4902154253907939,-0.1922784106789712,0.5005722309421766,0.281269761741198,1.4445327893359408,1.5767661058746214,0.1994917762034556,1.8524990504656695,-1.5437684654284127,0.4534662747363514,0.3372371865544808,-0.2752819526401245,0.8643677288749458,-0.3402211992552641,0.3964822683651621,0.5145213651945975,0.25467095786965194
Stockbridge,-0.40801675397636383,-0.4269427415914794,1.0051674745311725,-0.30728519538556776,-0.31124027680209804,0.3201037119566058,-0.5580175245791464,0.3964353046309456,1.0863391854479445,-0.22409948942341196,-0.15431438144816306,-0.5480830831985787,-0.1859736971719617,-0.23003069960537784,-0.16535421881513204,0.08566677578600525,-0.306589662674091,1.5654184061884313,-1.2727453882685027,0.7607590524108807,-1.8008672483465726,0.2467999825508855,1.7550459451872802,0.18397807236965585,-1.0713353505973242,0.0846363103303054,0.03957699040549914,1.4901236204316637,-0.7327797521239791,0.1087139140283047,-1.1168311223491445,0.5764821699351061,1.537662066059421,0.3545164530759426,-0.6037753459883469,0.3918414362995731,-1.0267414944291853,-0.4482442592068999,-0.2564111295095956,-1.6035458175608903,1.3858483116093183,-1.1042880439796918,1.1855132452596029,-1.1135901929827103,-0.9563591049243836,-0.1965358320813548,-1.7101429435837088,-1.5746654159817892,-0.41253702803837655,0.5898548056193939,0.4229078961368111,1.2225917952244292,4.166889354586247,-2.7562095778702647,0.6052211000524534,-1.0325975431548136,-0.8624102585117647,0.13435799198793966,-2.5437812285501993,1.0654784600342846,1.307561536478386,-2.7333243686062363,-0.2669493442957883,-0.3448794692199688,-0.9516140358148212,0.27533790460936725,1.0795737042481024,-1.838343102066266,-0.3066467042658098,0.4797590191775117,1.114305251400156,-0.2039748990519364,-0.5557708159004748,1.121676636448447,-0.950976244864474,0.8082344184993345,-0.0603846883616304,9.039349550031288,9.335982749240674,-0.9968602351590706,1.0408579494123555,0.5068631641693708,1.4277848877770352,1.0398843589771891,-2.5840107832435306,-0.01586130440291148,2.3687324952987634,-0.4528458824564162,-0.429008638027067,0.8412699058083185,-1.4882621304960302,-0.4945340329843279,-0.7461080341808656,-0.2668300178431347,2.0172065406053075,-1.6915182860906819,-3.0212289608160017,1.7056070982173812,4.3758871803028425,3.271439152662832,-3.6688056504839266,-0.3638865309397621,-0.7977685043760528,-0.2782076157453353,-1.1864916852974363,0.5886201493070317,1.4046591884558943,-0.5421853574170821,0.5145213651945975,-1.3187057714434218
Stoneham,-0.07863800364125795,0.645265734450753,0.046433743402592535,-0.1945621909788468,-0.31124027680209804,0.23918198688734466,0.11996687432763595,0.6014427328820874,0.35854370876487257,-0.16492502191820585,-0.15431438144816306,-0.2259018572617469,-0.1859736971719617,-0.10955865839288964,-0.5962199280654933,0.6502818671704923,0.3972102016725263,-0.055907475432101415,0.44714273733041865,-0.4727559411012765,0.8617050171688874,-1.0726176308697042,-0.6006952082201977,-0.2737094259258753,-0.0011209853725244754,0.15048899852785935,-0.5797844516366639,-0.2808147448914797,0.1097093788203458,-0.24903921050943414,0.3358842439821452,-0.6599654434584361,-0.019695727028638782,-0.4397167362073633,0.4048644344072684,0.3918414362995731,-0.4034464993320089,-0.0712069462259415,0.21706704729454035,-0.4775968192489235,0.18814369833211395,-1.7069703858013026,0.9124108140268579,0.14876780316779895,0.5393357068086583,0.26948075352102063,0.2358606550921809,-0.5140871542681227,0.5545782203270401,-0.2980895979792056,-0.19602471627745072,-0.5789603463531271,-1.0452606794593826,0.3556104623784769,-0.33150804364179565,-0.1981754345375485,0.1782259281981479,0.028947436938684994,0.0056813734912672855,-0.052994307541572604,0.2038652341159598,0.7211756248787073,0.06154216666154193,0.6041053757709172,0.4522418691219927,1.8309405745020255,0.3101042811685892,-1.0370558939001524,0.5010582720500553,0.2407838376617163,1.3984686619099638,-0.0967637001609935,1.9136690846607491,0.2015776012847635,-0.456560156069909,0.1272279229264691,0.9064059537230004,0.004113537190730794,-0.3177337176113505,0.07761684305324973,0.2937389967700396,-0.9290934767001374,-0.9397907046510944,0.2670483426411464,0.4274810762465308,0.3935003018781701,-0.031147540829778036,-0.669268525284706,-0.09586254964764224,-0.4837955343723378,0.17439985141355852,1.2149377429645567,0.1611786801599913,-0.0865811027874373,-0.3200998541416982,0.18379972140748832,-0.014049643843997279,0.4124854503874467,-0.224911083718086,-0.02754853029348432,-0.032133859473479236,-0.4832876703057544,0.34920860729108005,0.3135182078943877,0.5644603500048496,0.9246875119054272,-0.5466470006755794,0.2548849841844206,0.5145213651945975,-0.3634331718825309
