,no_vehicle_avail_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Two_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,moved_lastyear_%,age_lt18_%,house_2000to2014_%,house_income_gt30_USD_%,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,gini_index,exemplary_%,proficient_%,need_improve_%,unsatis_%,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,dentists_per1000,young_females_%,median_age,lt5years_%,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_hisp,less_than_highschool_%,vacant_rentals_%,Diabetes_admissions_AA,Diabetes_emergencies_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Warren,-0.7044576292779593,-1.7536923237105633,-0.5893320605671817,-0.31124027680209804,-0.9063966511413531,-0.4549164898614576,0.03767230519144806,0.06253683037244195,-0.6065170048727206,-0.15431438144816306,0.05830509425110615,-0.1859736971719617,-0.64730860535383,0.26067712973757834,-1.6348461888979406,-1.984782125332248,2.8597857804166606,-1.8008672483465726,0.0513649499912379,0.11821320915680746,0.4333341852125934,1.5808346919361052,0.4948183775311472,-0.5797844516366639,0.8759542781733108,-0.7214559203961805,1.694688462662166,2.4094029096187937,0.6912429087436486,-0.8576877375269001,-0.6037753459883469,-2.952266969055152,1.7730843297101093,0.17198914131567294,1.3466201460948586,0.042754310637713996,-0.4873719717083053,0.8744019860485729,1.0961990881909962,0.3270611222634057,-0.6960018422144469,-0.4954105765566721,-0.4023355870822046,-1.0593742507738086,-0.8823809908954565,1.262422625310069,1.6785036099494601,0.6679385296875491,0.1292870848178015,3.3354650880238434,-0.6386285291770544,-0.5377038252214236,-0.3226209541513105,0.7346059449852059,-0.9516140358148212,-0.5717240359597372,-0.6593902070023927,-0.15350113231160925,-0.7895533596698784,-1.039836731496772,-0.2269888213269555,-1.2255147797854398,0.28506397712193865,-0.8801285020173051,-0.33824301683782404,-0.4948661298471676,-0.9968602351590706,0.4652148850073616,1.4269384791887159,0.01863676596170389,-0.3081505230182173,0.2843372068698816,-1.2977508932309527,0.5481088406244269,0.3086719862416586,-1.0274121252156845,-1.9748949056890803,1.2149377429645567,-0.014425200035013425,3.662596330371066,-0.24705902930585424,1.0302081335546065,0.5006722070280483,1.4604814498211445,-0.6477890059878267,-0.7530246295429422,1.303886969899071,0.447066454822422,0.7666029707187245,-0.4069707380511779,1.5799509715591282,-0.1223615098177958,-0.8901285870412173,0.206856394258409,-1.9415711411346408,-0.6285941381872754,-0.6178238318366399,0.032745021348896834,0.4596297116982138,-0.2351463947983449,-0.2688575665973976,-1.2136608381727048,-2.2314136172570347,2.3770937442644726,1.3820216386705733,1.2257198569240522,-0.2271591886280186,0.07264889948568325,-0.08633853609737045,0.039165763973527896,-0.3298642644240277,-0.9333227785421956,0.4539468562658026,0.3018896337770015,0.5417131758613412,-0.5578679321438101,0.3043633447110428,-0.5772224562711303,0.4778635911338737,0.2432836200828145,-0.4899210266867532,-0.17430067034463026,-0.9380528729074138
Warwick,-0.7044576292779593,-1.4843357412991083,-0.9836202142569276,-0.31124027680209804,-0.8371744525881297,-0.753089389822166,1.8827391594517229,1.2202320580735695,-0.6178601935165324,0.1803115474247651,-0.5483615702030891,-0.1859736971719617,-0.2282474000649761,-0.5054717678914539,0.4939338701347293,-0.6453545942854614,2.4413272737701193,2.1087882158758604,0.4813876326053435,-1.566479534684523,-0.32178536493751364,-2.21802068905336,-0.18404828158174152,-0.5797844516366639,0.9573842864823676,-0.10204731237814199,3.365421473071089,-0.3729163138505599,-1.23096276027941,1.4224612560836516,-0.6037753459883469,0.3918414362995731,0.4337535646794036,-1.7767687403781165,-0.13999629706511496,-2.1174804705913663,2.589415761240604,-2.7445816377020678,0.4714295117740005,0.7659210926276813,-0.6960018422144469,-0.6927315551341386,-0.4023355870822046,0.2617639863830658,0.6921226652224941,0.6635844045061879,0.4289725556918347,-1.1495707057196338,-2.5880762555901877,1.2075768997684828,-1.0998728570119685,-2.719318658325061,-0.3566848031397313,-0.3524627807200051,-0.9516140358148212,1.1689676727054696,0.12226490923330713,-1.5507802462680895,-0.9113734878517352,-1.039836731496772,-0.1528952179049427,2.2483285162407136,-1.8780064113542836,-0.8801285020173051,-0.33824301683782404,0.6663352392542994,-0.9968602351590706,0.5335957401791127,1.4269384791887159,-1.5270352667103817,-1.9403331338868768,0.5572449443906029,0.7688124712130688,2.0360145100689233,1.4032948480597671,-0.6706637374747383,-0.2919565581464481,-0.35441339561146834,0.7172576341108392,-0.8796763290325054,-0.9226866590374108,-0.8279907783512036,0.9663794006052736,-1.7705677835063174,-2.7286959677837044,0.3785001154325918,0.5425378542400279,-1.2025053008215358,-1.4286249603395886,-2.9800820197360625,-1.1139392260907617,0.4071273689721933,0.5162383479941184,0.4418376997270519,-0.3103069024042653,0.16348960964269216,-2.1524208139400347,-2.6830230268811865,1.042221303971843,-1.5807400032803216,-2.5549014847232945,-0.9429571316020184,-1.9962814466884207,-0.4750529211894268,0.2425653432135545,-0.22066975600408426,-1.4875686031284965,0.10631238587077113,0.24291045158926694,0.13600043156446873,0.4269354055380627,-0.18576130054489245,-0.31224005447120845,0.44173933376167385,0.5417131758613412,0.8510296401301847,-1.4318174096839282,0.7633068311339837,2.4407200828977795,-1.5730190910101831,2.1905169555118498,-2.0703054742112945,0.9139486492793704
Washington,-0.4409546290098745,1.2070745549900888,-0.8146395769613222,-0.31124027680209804,-0.7601525696908811,-0.10962284549500093,1.3189687317610832,0.7923770033039182,-0.6178601935165324,-0.15431438144816306,-0.5117793163781241,-0.1859736971719617,-0.18224667923510968,-0.04998505811897823,0.8444632514497564,0.4768425569626663,-0.9608961799599076,-1.8008672483465726,0.10090883818622848,-1.1902232092349554,1.3901759747257,0.8560008300274136,-1.0937624985333398,-0.5797844516366639,1.1114027724787852,-1.1505151797491149,-0.01882588769909239,2.0879730456037024,0.03650042310098029,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,1.2881775461866638,-0.9323069916441408,1.185904854942429,-0.8764975731488478,1.2628561601146455,-1.7760921429649037,0.10271304044593678,-1.9769537221490416,-0.6960018422144469,-0.6927315551341386,-0.4023355870822046,2.183419604065793,1.2622015751962352,1.931838207851552,2.9337513552706893,-1.4014179883371227,-0.9979545502571504,3.1426130792279636,2.338509645278012,0.7478844706938987,-0.3559541840207733,0.5707834800072915,-0.9516140358148212,-0.7914821324087243,-1.0739855127976423,-1.3471338424552357,-0.9992604521661222,-1.039836731496772,-0.4992266823851088,2.0793307342718736,0.4086679993205802,-0.8801285020173051,2.34106914512478,-0.681839231651641,-0.9968602351590706,0.5363640285757939,1.4269384791887159,2.309543528672116,-1.7334367465936662,-1.9262154670479592,-1.131092557388693,0.1693692156749184,2.7953695745023626,-0.12704714663139105,-1.4071566679638552,-0.7187270527809029,-1.741196688619225,-1.3843732911884576,-0.6305233596940351,4.691235906730302,3.5600831870202043,0.6228932288851271,-0.1527868319909046,0.7014875124733705,2.581520071446276,-1.6803960719618531,-1.5332574110173949,-2.5510985819863645,1.5799509715591282,-0.17937805059334536,0.5162383479941184,0.5360533975746304,0.6080019730678217,-1.9564854702199008,3.328875577755482,0.2260286257184587,-1.4265581316065337,2.1609734404408347,0.16585721757850744,0.3933641999762848,1.1108222358253974,-0.4750529211894268,0.2425653432135545,-0.8228776119563183,0.4649423494981875,0.10631238587077113,0.24291045158926694,0.13600043156446873,0.8642051824136951,1.7928458028969585,0.6357283514587241,0.3732415215242832,0.5417131758613412,-3.7278874682217817,-0.7466968599486832,-0.7665370329938437,2.4407200828977795,2.322818608145812,2.2148845735318368,2.282494286778371,0.9139486492793704
Watertown,0.9424361223975706,1.4765834916802638,-0.4203514232715762,-0.31124027680209804,0.7071630475288552,-0.055612737616482624,0.4989390187565165,-0.29530274032435033,-0.12462947771250366,0.07444807174496608,1.1771283144716047,-0.1859736971719617,0.03905274890208591,1.3193708090802077,1.0967709134188894,0.10222351755397344,-0.06869223827234668,-0.529832101553589,-0.5854313247997227,-0.6111093464690788,-0.16071831495615552,-0.07280243887822667,0.17707056547918845,-0.5797844516366639,-1.0749911081321293,-0.676055625195055,-0.8732154740229326,-0.17699189813536284,-0.8844405145540918,-0.4241328337097712,0.4783918928590832,0.18791258810812614,-1.0950503546727175,-0.9539598569962942,-0.4212480565818663,0.8409312610173977,0.496819899318362,0.6419901936976142,-1.3311843480520875,0.03448780868722212,2.0552742953768246,-0.026773252435189028,2.17655029797722,0.2617639863830658,-0.42088853996433295,0.3898297892815568,-0.07254283689422351,0.04218814942690431,-0.0132623425871413,-0.00915739962782035,0.05780750077608144,0.7160284341791359,0.4334908932602898,0.21992010164337453,-0.2180677071090988,0.8643858631691704,0.0726367115805015,-1.7385961798817038,0.8316839232140406,0.5643115536392384,-0.16692809734092992,-0.9250742785075021,0.6558760437178621,0.6917513880853287,-0.025656597942187036,0.4695214478811694,2.1222795131094028,-2.762650703260136,-0.9446643044298312,-0.29877802646202745,0.4274810762465308,-0.7800029694609308,-0.264469211008942,0.5210560102708905,-0.13155677340258062,-0.41584346051692,-0.5149965801099294,1.0467929781171252,-0.6290387807175293,0.7065141234576305,0.4650890128436237,-0.10487540400198797,-0.15872299146410948,0.7277831059642814,0.7674766138442408,0.2385613246507318,-0.5758006533668361,0.23081866847096816,0.18985732947605,0.42684937451167343,0.6469450982267275,-0.16889492837467754,0.01602500295848629,0.3342939675919201,0.4282978605769484,0.7159970865904339,0.4850467009871591,0.9308437716120628,0.3613047182159941,-0.4674738369743959,0.23064427652557734,0.8519027921199029,0.7917142900537079,-0.12011911395542067,-0.15030811659600848,0.00895078400746873,1.6118965862770958,0.09828206643865453,0.19311363742249385,0.11159105281027233,0.2767910464523772,0.010431825827338804,-1.529860479390181,0.9811596051311356,0.2400018491133745,0.5960551375220724,0.4439819811944544,0.01521770523635629,-0.3287897616458135,0.05902102620381475,-0.4411857906467786,-0.014074912271391016,-1.1379091522800884
Wayland,-0.5727061291439168,0.5245288448697827,0.3682248841079158,-0.31124027680209804,1.805943579493402,0.4376448386861335,2.1389984447656496,-0.9377280761170697,-0.4603046981124939,-0.15431438144816306,1.3803048882517217,0.7081883870415873,-0.12779076951211416,1.8331071205958716,0.9075588865631288,0.4028584547459982,-0.9332867656074162,-1.4513643525334936,-1.5563455218064195,-1.3336463793778583,-0.5207425841882798,-0.977394730874482,-1.7748834378426177,-0.4577498421584444,-1.1026048370489785,-1.1954060208956379,-1.2825207813671802,-1.344441266389869,-1.0507798619346005,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,0.5219740084325888,1.3845496010362537,-0.8632151072510477,0.06718234649878188,2.091921304915731,1.0404104091564002,-0.49133016336038704,-0.5140871542681227,0.1877414019815372,-0.2980895979792056,-0.4023355870822046,-0.5789603463531271,1.5608143375634325,-0.5255372053758053,0.03326172119440974,-0.0367916244961586,0.0014611010679174453,-0.00915739962782035,0.6041677466793303,0.8785320212312,0.03542774154769023,0.6365705462534286,-0.4773383922550869,2.435980089010525,1.5436269167101695,0.7001513742766778,0.4631224176264563,0.5116038242704839,-0.12258419832321014,0.5959057592120568,-0.02394607837466456,0.12722678239255492,0.6590565101149227,2.0243503997288963,-0.12351420933397562,0.18549380373077276,-0.8782594264885122,1.3434985082520632,-0.561023885265474,-0.39793213693192103,-0.7644442185357212,-0.4798987128099526,0.6775122983760211,-0.2969273312699374,0.032465291982252065,-0.8027994352046184,-0.3363656470591883,-0.3028798008542742,0.15466550729128722,0.6315179807604114,0.7628814311482639,0.18067427387779356,-0.118092323507532,0.08010164685970303,-0.4520083848771069,0.9074780783538794,1.5247548384558305,0.6161235465823413,0.6513254074911987,-0.9141527623508648,0.5162383479941184,0.09951100638031282,-0.9270689690615301,1.0280384557042828,0.6250395549988484,0.5663979019400529,0.6235047008352465,0.306950970279107,0.3187916606061024,2.153527013521492,1.1108222358253974,-0.4750529211894268,0.16374058645668935,-1.7015771031626663,0.13510451568618725,0.0945434292931437,0.22724871202896446,0.13600043156446873,1.2058729998352269,1.0874162268804408,0.2596741951358408,0.3218681623462386,0.03562198096740903,0.5637250372531984,0.7481916932070909,0.6345954747984298,-1.054777779147532,-0.8096454877971841,0.7528274923325992,0.4666023619483266,-0.4051027945802816
Webster,0.4483679968949117,-0.4510931437896636,0.7061861586991267,-0.31124027680209804,-0.805975715212029,-0.015160396702776012,-2.11490569144554,-0.2322345443350474,0.3024861899268837,-0.15431438144816306,-0.4334236605985607,-0.1859736971719617,-0.2762639389503461,-1.0032605842865834,-0.8289433567840908,-0.4566463605691648,2.042700541602642,0.08518585762501654,0.3077633601511679,-0.1234415731157707,0.2552471656074974,0.2853944288038734,1.2652088518056808,0.1370318332346103,-0.2263546488735182,0.636947888411349,1.4268413620134173,0.9885343563835208,0.8608787268398191,0.26724639195264904,1.7280565260514338,-0.3350626503386853,-1.2748146928878106,0.06372481455490679,-1.0641092211915846,0.5932894116529256,-0.3152652825883114,-0.22125360646308867,0.37925039394198456,-0.0020838555098008898,-0.595955437211128,0.29387333775319396,-0.4023355870822046,0.3818674624882363,-0.3123020809217158,-0.2560600060140585,-0.11184167275571584,0.09484133204227957,0.0044057897989291965,-0.00915739962782035,-0.7368983114468258,-0.3673288128346237,-0.19568384755475027,-0.454073264637595,1.116227770105621,1.3149824818450229,-0.7131564509454178,-0.5108189924241527,-0.2793719626869203,-0.3569278901102991,0.12944631634712145,-0.399303401271112,0.037855932724655546,0.3249794137280476,-0.33824301683782404,-0.681839231651641,0.4999604129543897,-0.017830781344868894,-0.8758878237048934,-1.099215329095786,-0.19320808563310027,0.8301526819113235,1.2354558115713967,0.29110695226583183,-0.5717855330468204,0.8072938688806094,-0.35278565504557946,0.3181656637782566,0.3660498737208301,-0.15868066880971626,-0.04619676100728375,-0.6729503008186957,-0.7911004942140849,0.707519815887004,-0.32245438597332593,0.011438855973949141,-0.4883287249687567,-1.915378954274921,-0.8508392148913295,-0.09662650071935404,0.10816705869674972,1.251196310353709,0.3274223017681597,-0.27207720337630203,-0.7513764762694162,-0.20638935041276768,-1.1863313975182574,-0.21455753307139566,-0.6874952122610155,0.15206600882840632,-0.8271243324407226,-1.3598954314677567,-1.9123056714853448,0.4000001502456804,0.053801903736677086,-0.10544917474441498,1.3582012012675613,0.08599261914536319,0.19778527681492453,0.11577694651564968,-1.6807134198624836,-0.7658566970556896,-3.4368651333271547,-0.9738821191444208,0.1250936347284837,-1.0111654110703483,-1.0657154702115412,-0.6707157308781643,-0.3287897616458135,-0.01994865688718515,-0.9041705330265372,-1.108950925771859,0.3809985709522383
Wellesley,-0.4409546290098745,0.9572465856292642,-0.19504390687743567,0.2616708040431253,3.324932105492305,4.187315858542132,-0.16733512305969378,-1.323291598189232,0.11513356122378955,-0.06718128883465192,1.6616653230163068,0.16103681483508808,0.19310616906511446,0.09376337863953242,0.7611306575781922,-0.053572898314901404,-1.1575230787483457,-0.6795102165789655,-0.5391091122163305,-1.3161235848608623,-0.986454944714119,1.4736594149256526,-0.9192904689370104,-0.5797844516366639,-1.5565033539566049,-1.5302563649347842,-1.2154911168563791,-1.5657528444965985,-0.9900047235986038,0.030127923483920762,-0.6037753459883469,0.3918414362995731,-0.7752957152786927,1.2979381396276406,0.10107663966352952,-0.368035855188524,-0.7928267389936563,0.6751918783191797,-2.0686172907082154,0.07105947288424462,1.1048334478452944,2.267083123527859,0.010286154527303214,-0.21864991803761588,1.2350549604355805,-1.69754915180626,-0.163232458113052,0.14222919639611706,0.007350478529940944,-0.00915739962782035,0.6041677466793303,0.6799165259453439,0.8978482932732844,1.077729840546427,-0.18644933087178311,-0.4762433723495207,0.8875528588643374,0.10918558866670078,4.952513869183966,2.7711612659049214,0.9006933701489827,-1.2067372484555687,0.34686598822125875,4.161718500322649,1.9391723208303888,2.6639952216915685,0.6794891983032818,-0.6116079835643459,-0.9446643044298312,0.7500708528511736,-1.020793634805942,-0.1796059469153443,0.13551079501248192,-0.10115908786044443,0.6894103729610006,-0.3139153497337925,-0.6772075051742796,-1.2231613473231968,0.3367825603549956,0.4181158593685149,0.2642267445450532,0.7051573192366528,0.6109147444409108,-0.3664345582086943,-0.152152667251831,0.3122127492176287,-0.3651103925121505,0.7701972637788805,0.818569122362527,0.4663038294672477,-0.483174692006885,-0.9271235193813744,0.5162383479941184,0.4007366584219974,0.4959093465243898,0.3666677551296468,1.5606015549794088,1.5295762717875072,0.951254679109312,-0.2351463947983449,0.4363215060468021,1.3637238686525843,1.0436416156629365,0.10943938461789586,0.15535014609046915,1.1866671441451924,-0.3076068701719611,0.09934683952384132,0.21505258706046096,0.11560843502685628,1.0210705362750918,0.8552998938486182,0.2449644112973997,1.3322108928477714,0.30166117070073634,0.8510296401301847,0.8878103296905028,0.5881888972505432,-0.6245626576650322,-1.046554537070184,0.4604160760927515,1.0540968082168705,0.19446604353774208
Wellfleet,-0.2433273788088109,3.3111384241429214,-0.6456589396657167,-0.31124027680209804,0.30547930381155863,-0.2389531859511852,-2.063653834382753,1.1071608678843647,0.033058545547235266,-0.15431438144816306,-0.5153602014954548,-0.1859736971719617,0.07603735437353236,-1.1304476502174643,0.7175173714733412,-0.3806387104826718,-1.4754364490418532,2.614532711416609,0.1848983199801484,1.3761747923887275,3.26179566699942,-1.35064224097376,-1.225930155495942,3.2543527201132028,1.168361595224496,1.4215745714942454,-1.0477198073797005,1.8128587730188055,-0.7353290966428021,-0.11649302617359847,1.1114818420184718,0.3918414362995731,-0.9971018311393646,-2.0149502592518016,0.985010741001892,-0.4882594352589346,1.0578046516832105,-3.392014487822594,-1.0956154913702691,-0.1117988481008699,-0.3124906230350576,0.26920821543101064,2.4860166041843503,0.02155703417272517,2.456652624665025,-0.9318917123498685,2.321663163282849,-1.992857358657348,0.042686743302081935,-0.00915739962782035,-0.12932976973570695,1.3097636422582868,-0.10359013417403204,-3.4686617756397515,-0.534251469482255,-2.3117264982544574,-1.18026533466851,-1.586400307018357,-0.8242469239343141,1.242637114211037,-0.5357121689186758,3.1872050827342666,-2.0634124446522453,1.8377025337730557,-0.33824301683782404,0.2628669669393828,0.9311142032449212,0.4847994924704493,0.9360167029796768,-1.1406172585423604,-1.9403331338868768,-0.807293743213003,2.102079157951147,1.792539036887096,0.4038565829214943,-0.4668075159084833,-0.04864017054992306,0.4582863011511161,-0.8339099742783679,1.1751613026024428,-0.4479212976044252,0.2738411938758187,0.32658997576261845,0.01856795325957475,1.3805628012416222,0.0376538602116149,0.2276862910784606,0.4548961273048313,-0.3550928650206885,0.34470634891186336,-2.8003582929122373,0.5866795853650554,0.5162383479941184,-0.6326012169512742,-3.543533660473206,0.3411549387870052,0.26822850026173706,0.1889361083511854,-0.5563952209513892,0.8490483353565589,0.4069390446866271,0.17556779813028825,-1.4420413303481183,-0.4750529211894268,-0.05541708375200539,0.5298182426014975,-1.250684231594083,-0.01888110784587348,-0.3643857240195886,-0.18152932990213586,-0.053082855870207266,0.8729920011257066,0.10620453663346947,0.8213313765772198,0.5417131758613412,-0.5578679321438101,-2.6400984630773854,0.9389623634612472,-0.7858933282209696,-0.9149383985851841,-1.8057723997660675,-0.06748349829580409,0.9139486492793704
Wendell,0.4483679968949117,1.7641013392749003,-0.6456589396657167,-0.31124027680209804,-0.95806955992052,-0.9814493788511548,-1.192372264315402,0.2518472614838643,-0.07181169574637174,0.03933488294589259,-0.3839401352275568,-0.1859736971719617,1.239893796323448,-0.8050286336040919,0.08809362736614428,1.3952810892407057,0.7292154960752845,0.8811760087215269,-0.34285482291978137,0.2759734879110331,-0.02769385977001185,-1.9997687477975499,-0.19869719720645573,-0.021498929573658624,2.349175494135688,-1.6139560912323063,0.7219640183998723,0.2952857523996666,-1.23096276027941,-0.2921975592710563,-0.6037753459883469,-0.9159256273985386,0.1670869564269224,-0.9972655877006004,0.8242954498494622,-1.4615541191594346,-1.3902630421372704,-2.927190903120677,-0.2864876792892416,1.1682093987949342,-0.16242101553007915,0.04722211453136081,-0.4023355870822046,-1.0593742507738086,1.3164948047175435,-1.9435005639221392,-0.1843933697307787,0.18961706074995507,0.042686743302081935,-0.00915739962782035,-0.5863020657229369,-3.008958791035315,-0.3546119210206979,-1.2346775030972241,-0.9516140358148212,1.8233381768459365,-0.14934168609579254,-0.8257970667704313,-0.6040155644946998,-1.039836731496772,-0.38864759242952907,1.3282294810770292,-0.950976244864474,-0.8801285020173051,-0.33824301683782404,0.4399993791751999,-0.9968602351590706,0.5312406291550705,1.4269384791887159,-2.203266781004418,-0.0782656482479833,0.9666065506716842,0.9021391398868768,1.3732201664072838,-1.3332623064855051,-0.4328314789807741,0.6610326266066087,-0.5786064154080436,1.6245443484516962,-0.12263088579857677,1.32331870466479,-0.10487540400198797,-0.18323374738465076,-0.082748497126812,0.2906318014240554,0.009039072602677809,2.5911291898110766,0.9362865107313746,-0.7591011955008267,-3.3443886456652727,0.6425647889622558,0.4461410929210571,0.5162383479941184,0.915734417632163,0.6080019730678217,3.1209233731636434,-2.0916576454942066,-4.554781518623934,0.1723864671173596,-4.928384846578993,-5.010159025462864,-1.1345112136913402,-2.24820877229765,-0.4750529211894268,-1.0430546055504804,-1.5589779191440258,-0.5325816012769298,-0.21812155482918896,0.24291045158926694,0.13600043156446873,1.2058729998352269,0.542061134507804,0.6851470395355646,0.2048510664406944,0.5417131758613412,-4.033148609481901,-1.7772244962658668,0.24081383466223294,2.4407200828977795,2.322818608145812,2.1905169555118498,-3.0049557296385228,0.9139486492793704
Wenham,-0.11157587867476844,0.9247916739582338,-0.4203514232715762,-0.31124027680209804,1.4988310084474106,1.595756211618863,1.3189687317610832,0.255787788143969,-0.06559102353775262,-0.15431438144816306,0.10845849908012477,-0.1859736971719617,-0.2972827830472054,0.007776009948717547,0.4238314146145866,-1.8362088533100256,-1.2826397744475262,-0.3214326156428443,1.356561553492729,-0.4587630244226335,3.135106284254748,2.4727477670434053,0.7652331537840571,-0.5797844516366639,-1.153576494424745,-0.5224424300230466,-1.1632041674337088,-0.971475788563916,-1.23096276027941,-0.8576877375269001,-0.6037753459883469,-1.6602448975409831,-1.4494510166105803,-0.4559439538967702,-0.5016057021580812,-1.1329903412094693,-1.6868586983472758,-0.3872620295709163,-2.078859414911771,-0.2946571690859849,-0.2124442180317386,2.3904087351387755,0.938685073148696,0.02155703417272517,2.972438305117457,-2.0290488811798357,-0.2327611677141539,0.16065781031149867,-0.036819852435235306,-0.00915739962782035,0.4054912936236034,0.7220470855514346,-0.2770348620827102,1.359581611900287,-0.9516140358148212,-1.07721861238596,-0.8541247369373076,0.10284954594212044,7.233062218275427,-0.5860919308440148,1.6438746650788694,-3.497596070699842,-1.8162044002549629,-0.8801285020173051,-0.33824301683782404,0.6663352392542994,-0.9968602351590706,0.27928506731982106,-0.4442561170863178,0.3912541309808677,-1.2736669970531989,-0.6435491007005701,-1.5310725634101163,1.305588090523443,-1.047708516445998,-0.5857236451554654,-1.7721312493586423,0.4582863011511161,2.3269598692317146,0.273916727323957,1.9259055095605024,0.4894992565562381,0.3609050340513753,-0.04222191697225673,0.12033008270256093,-1.6378781552926822,-0.13359095438095706,0.8536257512244686,1.273236820692291,0.6328429345383816,-0.10208778599787602,-1.0960220381329608,-1.0780701183505337,0.17434482285007016,1.4281474474618652,-0.2590861241520039,0.7914307769928722,-1.7770783243570396,-2.9123229371790464,-0.8302342933894424,-0.3693164710899567,1.4269157101612209,1.1108222358253974,1.2336655759445825,0.4772282290175924,0.9366286072960374,-1.281907891861843,0.07251889953826063,0.1706090999234061,0.13600043156446873,0.9489283503892636,0.3213253523430539,0.7772749111965324,0.9954299826805936,0.5417131758613412,0.8510296401301847,-1.7886773749535427,0.8919497726140797,-0.7858933282209696,-1.5730190910101831,0.09490180579294197,0.17285513881405473,0.9139486492793704
West Boylston,-0.40801675397636383,-0.17394828269718954,-0.3076976650745059,-0.31124027680209804,-0.4705892884189464,-0.15087147589714658,0.1914278763798042,4.466011934407784,1.875555828059552,0.005732456543480428,-0.19487290596455528,-0.1859736971719617,1.3380136583284854,1.6158139048666178,0.8431499982783784,3.646402095271149,1.4177918851105027,0.14424267682919711,0.23114954215190184,0.4935112500872042,0.7638255880886283,3.593905895516728,4.1266050607534375,0.567397771104854,-0.5908155460378903,-0.6881759046395941,1.5016737084239524,0.5840111352905337,2.4731329225051444,-0.10858979726291486,0.07163244902717547,-0.35060845288926845,-5.7810110229899,-1.6251986829130438,0.30197075360406633,-0.10534476330821953,-0.4212977682713532,-0.2710561333954369,0.6250613748273603,0.43677611485447465,-0.5792810363772415,-0.026773252435189028,0.11344158992968018,-0.09854644193244537,-0.7195013023315306,0.13318483750846444,-0.07556582426818446,-0.07101619319615222,-0.1428286467516583,-0.00915739962782035,0.05780750077608144,0.2224990216506455,-0.2641038101165737,-0.06193166971048555,1.5652087126755023,0.5346126893512619,-0.08172689434850415,-1.490057313666617,-0.6317450026053567,0.13577479746718993,-0.16524415180861146,-0.7936315591984042,-1.0745802670631155,0.19821490646170606,0.8079071857795117,0.07589386513490942,0.2448259030814681,0.29754750719046386,-0.6695583815300798,0.9570805000840416,-1.0437821222829653,-0.5343860056922817,0.7354808040446174,-0.3581609762190395,-0.1910471463274779,0.3316293518926814,0.11357075451442718,0.2621174088291128,0.24898062025749365,-0.15868066880971626,-0.4114008851865032,0.19494190265127734,0.22364480089634348,-0.2853813978995855,0.4609335201455504,0.036569382882072655,-0.1204761128298118,0.04505664797406079,0.02909924024624566,0.28324235561292177,-2.1564528310349464,2.017300099483802,0.5162383479941184,-1.5713736324087357,1.0826650013776091,-0.05920002535906521,0.17774531413223038,-0.16249383740396567,-0.29419523833213657,0.07462352810305596,0.5832338128476773,0.5045956330441547,0.5061966543632489,-0.4750529211894268,-0.010843068521430806,2.935007907533061,0.25553923465231465,0.05894596754784109,0.017764331003712382,-0.07268411273975035,-0.3216376251664688,-0.7868712175016691,1.0990281576880037,0.3218681623462386,-0.7810757861897208,0.2301595236734433,-0.17805877321944455,0.5296001360267721,0.047648469651373884,0.8223946294168137,1.240179852732345,0.01262938074081552,-0.3384840347893901
